id,from_interface_id,to_external_ip,srcport,dstport,protocol,packets,bytes,windowstart,windowend,action,flowlogstatus,flow_direction,region,account_id,tcp_flags,traffic_path
flow-ext-f3e5e799c4664801,eni-0fe3db37c64b418d,19.222.183.230,52174,5432,6,574,21116,1707557538,1707560312,ACCEPT,OK,ingress,eu-north-1,765581920268,224,2
flow-ext-8a768edb18be4fa6,eni-63e08dce93224b05,24.222.199.112,52317,53,17,76,10797,1705032916,1705035825,ACCEPT,NODATA,ingress,ap-southeast-1,163145064242,0,5
flow-ext-64124b3d12ad4262,eni-ac6d2bc47547445a,41.129.255.39,0,0,1,2,48939,1705759020,1705759430,ACCEPT,NODATA,egress,us-east-1,552551268431,0,6
flow-ext-c83766861c4e4a57,eni-66f4d3c13c3d407a,16.206.122.194,48355,993,6,790,46122,1706064166,1706067218,REJECT,OK,ingress,us-east-1,693434747175,67,4
flow-ext-72b61d729cd94374,eni-ff71f4bbaed24df2,59.60.99.17,51492,22,6,609,4811,1708485598,1708486679,ACCEPT,SKIPDATA,egress,eu-north-1,309816403529,211,3
flow-ext-b2c487360597429c,eni-b3967699a179436c,24.80.178.48,0,0,1,86,14233,1707548688,1707549760,ACCEPT,SKIPDATA,ingress,us-east-1,265165869913,0,7
flow-ext-3d1c7def3dfa4617,eni-664c271e0749403b,168.151.78.10,42722,53,6,143,14535,1706125012,1706126107,ACCEPT,NODATA,egress,eu-north-1,935891369481,229,8
flow-ext-982bc1f168bb4817,eni-6f1442b06ccd4f6c,211.220.23.121,63433,443,6,306,52091,1707315721,1707317527,ACCEPT,OK,egress,us-west-2,572691607555,113,3
flow-ext-004f215975234a89,eni-223a5135b78b4bd5,51.177.44.95,42476,23,6,551,55214,1704514721,1704517587,ACCEPT,OK,egress,us-east-1,693549775817,3,3
flow-ext-b47ec4decc084982,eni-c8e8ce5cbc164ece,192.109.206.183,45617,143,6,501,26266,1706902813,1706904686,ACCEPT,OK,ingress,ap-southeast-1,257609185262,244,3
flow-ext-31d891a837464652,eni-9d3b5f2a8d0440cf,217.245.176.179,57540,22,6,73,38427,1708679851,1708682128,REJECT,SKIPDATA,egress,us-west-2,952699689064,188,4
flow-ext-18ce9aa408804ba7,eni-2d1f37abd0f14f8d,33.219.81.40,44228,3306,17,630,40484,1708711628,1708713171,ACCEPT,OK,egress,us-east-1,724015028583,0,5
flow-ext-cbf5bab01a3d47e4,eni-22b6025b005c48e7,211.119.250.138,0,0,1,556,49446,1705005900,1705008660,ACCEPT,NODATA,egress,us-west-2,613772095681,0,4
flow-ext-880b15b9e16c4467,eni-dc57911eaf774ee9,102.69.172.213,45494,3306,17,402,35845,1708515280,1708515379,REJECT,SKIPDATA,egress,eu-north-1,855467681318,0,7
flow-ext-4a5f264193bd44e1,eni-9f75052e11fa4f20,45.231.129.28,46875,3306,6,352,34867,1707323648,1707325578,ACCEPT,NODATA,egress,eu-north-1,685399168439,172,4
flow-ext-bf482b918ec0495a,eni-040a709a706d472f,148.146.146.226,45595,5432,17,820,62518,1706598573,1706599613,ACCEPT,NODATA,ingress,us-east-1,629789900010,0,8
flow-ext-0c0123b8c8824678,eni-b115c02c002f43f5,117.228.159.3,0,0,1,648,5112,1708179824,1708181206,REJECT,NODATA,egress,ap-southeast-1,140384723486,0,1
flow-ext-c8174f3014f5472c,eni-eed020a76e114032,103.250.141.62,34739,22,6,116,65045,1707159292,1707160470,ACCEPT,OK,ingress,us-west-2,155149830059,28,2
flow-ext-a828964479ef402f,eni-5a75221071db4c8d,129.167.232.103,0,0,1,17,23631,1704197802,1704199965,REJECT,SKIPDATA,egress,eu-north-1,831809204891,0,5
flow-ext-aadb57b967fc43bd,eni-cd028188d94540e6,178.137.124.21,58776,25,17,540,54476,1704336090,1704339220,ACCEPT,OK,ingress,us-east-1,610077236229,0,5
flow-ext-d8a18e6a7b454c11,eni-faf912b341d940e1,84.28.75.145,53937,143,6,114,33139,1706630429,1706631785,ACCEPT,SKIPDATA,egress,us-east-1,572445819056,89,3
flow-ext-c2fa914f2c594caf,eni-360b8d16a01e4410,1.37.220.225,55263,993,6,981,1829,1706299430,1706302305,ACCEPT,OK,egress,us-east-1,123215888649,179,6
flow-ext-7fba511a7e54490c,eni-52a4aa23f6be4c29,4.104.191.87,52854,3306,6,96,11784,1708138071,1708139804,ACCEPT,SKIPDATA,ingress,us-east-1,598504254333,89,7
flow-ext-9f6b6460e54f40af,eni-215de9ef6def4678,145.92.80.146,0,0,1,581,27956,1707460921,1707464162,REJECT,NODATA,ingress,us-east-1,471407176693,0,7
flow-ext-364490431a6246cc,eni-34d37364b84d4674,125.100.180.49,0,0,1,475,44663,1705538049,1705538816,ACCEPT,NODATA,ingress,us-west-2,876106053764,0,3
flow-ext-85bc9585b7a64361,eni-b34a274dcff1420a,147.93.215.205,60981,443,17,90,53626,1706486122,1706487336,ACCEPT,NODATA,egress,us-east-1,970048796278,0,4
flow-ext-74d75b8b20af4bbd,eni-6dd85b6a6e914060,74.42.110.64,42621,3389,6,703,61979,1707938231,1707940540,REJECT,NODATA,ingress,us-east-1,928893878350,158,8
flow-ext-5a22a19b066f4595,eni-51c3b1f4758a444a,84.28.75.145,59182,143,17,367,4127,1705322779,1705325659,ACCEPT,OK,egress,us-west-2,289911702283,0,4
flow-ext-5b9bbd4a6ab4487d,eni-1721bb962c0d4df4,168.244.222.164,0,0,1,613,55275,1705715168,1705715251,REJECT,NODATA,egress,eu-north-1,474150035936,0,2
flow-ext-c7f534e0dab04efd,eni-3f15d6583ea34af5,111.200.219.238,0,0,1,456,34566,1707837992,1707841275,ACCEPT,SKIPDATA,ingress,ap-southeast-1,649467888723,0,1
flow-ext-794a2c91b6aa4ccd,eni-ccda821e33574c66,28.203.104.142,0,0,1,236,15047,1709158512,1709159407,ACCEPT,NODATA,ingress,us-east-1,925129283808,0,3
flow-ext-89ce952dda454a5a,eni-c03d754f828d4dd5,22.31.59.254,52564,23,17,692,15880,1704514859,1704516561,REJECT,NODATA,egress,ap-southeast-1,421420101657,0,7
flow-ext-c3c5e1dad2954305,eni-7cc37db496cc47a5,46.241.51.133,0,0,1,599,8859,1704484896,1704488363,REJECT,SKIPDATA,ingress,ap-southeast-1,246125157485,0,5
flow-ext-a34edeb7d0fc4f5a,eni-223a5135b78b4bd5,39.248.47.202,50881,993,6,872,38270,1704455318,1704457125,ACCEPT,SKIPDATA,ingress,eu-north-1,485091412319,52,3
flow-ext-4b68e8389bf54688,eni-2b74c632ad2645fd,32.155.143.86,0,0,1,713,50606,1707877179,1707878494,ACCEPT,SKIPDATA,egress,us-west-2,774572697205,0,6
flow-ext-c5f699f0b4654ccd,eni-d2265091906742a1,34.195.110.190,64835,23,6,23,39747,1707238338,1707238541,ACCEPT,SKIPDATA,ingress,us-west-2,203056701664,67,5
flow-ext-163b609bc7ea4aab,eni-011f0aad8c274d75,144.88.164.175,39122,110,17,831,6357,1708060623,1708062678,ACCEPT,NODATA,ingress,us-west-2,505032031822,0,4
flow-ext-df9d9d1109884bb6,eni-1c3f22aedafb45b5,24.169.197.63,0,0,1,383,61879,1704259899,1704262697,ACCEPT,SKIPDATA,ingress,eu-north-1,689658923547,0,4
flow-ext-96eb19b3a0f04207,eni-241e0029d2564b64,182.119.25.228,33608,22,17,49,28605,1707216618,1707218726,ACCEPT,OK,ingress,eu-north-1,543359776173,0,3
flow-ext-b7d61786bcdb4bc3,eni-7722e432ec1d418e,160.87.126.232,49935,25,17,241,32034,1706298812,1706299817,ACCEPT,OK,ingress,ap-southeast-1,493434613178,0,3
flow-ext-0b383668e5c7492a,eni-2ab08fad8eaf44df,110.151.101.61,0,0,1,945,28210,1704663169,1704665955,ACCEPT,NODATA,egress,eu-north-1,208114776164,0,7
flow-ext-709663f411b04ed9,eni-c7f2259da9d34f4d,110.18.83.48,0,0,1,244,35072,1707564015,1707565868,ACCEPT,OK,egress,us-west-2,508613919990,0,5
flow-ext-593e0777b3cb406b,eni-6aff8b5440d64882,115.57.251.158,57745,443,17,284,60960,1704415804,1704416535,REJECT,SKIPDATA,ingress,eu-north-1,178734261710,0,6
flow-ext-996bbc78b3de43ae,eni-538888a246824859,28.203.104.142,0,0,1,742,9154,1708700172,1708703027,ACCEPT,OK,egress,eu-north-1,119388576289,0,1
flow-ext-ca2e444ecbcd4ed4,eni-a3cc1b8673e546e9,39.248.47.202,46422,23,17,939,62400,1705122783,1705126078,ACCEPT,NODATA,ingress,eu-north-1,545298512437,0,8
flow-ext-4b8cec3be2744750,eni-11457252a5d74373,72.57.1.153,39663,110,6,643,60775,1706888558,1706892086,ACCEPT,SKIPDATA,egress,eu-north-1,688527394272,59,6
flow-ext-d75c8e13fb124fde,eni-369be9eae2974f55,115.57.251.158,58614,3389,17,569,27310,1706011770,1706012370,REJECT,OK,egress,eu-north-1,701654365915,0,7
flow-ext-3b36b323c769426c,eni-b7376b8544814bfd,30.140.73.200,49075,5432,17,530,21647,1705617138,1705620354,REJECT,NODATA,ingress,ap-southeast-1,694614329307,0,4
flow-ext-61db213cbd554156,eni-004eaa7dd5394694,32.155.143.86,56598,443,17,52,18582,1705494943,1705496370,REJECT,OK,ingress,ap-southeast-1,411945197468,0,8
flow-ext-faef755907734352,eni-5da1c7963db54c03,3.143.71.143,38105,25,6,210,49647,1706785323,1706787834,ACCEPT,OK,ingress,ap-southeast-1,450430295364,203,8
flow-ext-82744d889930456b,eni-6afd1331827244b1,3.143.71.143,60672,110,17,729,48201,1704450715,1704453479,REJECT,NODATA,egress,us-west-2,801431922716,0,1
flow-ext-5ca819e213494f09,eni-a88c3f234b5f4f2f,114.168.208.169,0,0,1,89,25506,1704258054,1704260148,ACCEPT,NODATA,ingress,us-west-2,133423194202,0,7
flow-ext-7435b86b84fe4e24,eni-a34668ee4ad74b4a,214.52.209.116,33714,5432,17,336,43450,1707712990,1707716222,REJECT,NODATA,ingress,ap-southeast-1,778142680114,0,2
flow-ext-db7c0f64dbb644af,eni-4830e63de4f94856,154.192.195.200,39058,993,17,413,57370,1704977214,1704979431,ACCEPT,OK,ingress,us-west-2,678480457911,0,3
flow-ext-4fd00079010540a8,eni-b29cdc20b951441e,115.5.209.199,57471,995,6,947,40950,1705971008,1705974466,ACCEPT,OK,egress,us-east-1,492153287889,175,2
flow-ext-9b6b70777a7344d9,eni-06e36ea2958d4227,13.89.251.121,59150,53,17,300,32596,1704274990,1704278258,ACCEPT,NODATA,egress,eu-north-1,232383698665,0,1
flow-ext-0f08df6d28cd44f4,eni-d4911fb2aee343bb,114.121.70.248,34840,53,6,411,18872,1705833908,1705835316,ACCEPT,NODATA,egress,ap-southeast-1,905908573141,15,1
flow-ext-31b74a026c8148ab,eni-59a16b4c78824092,220.196.223.41,34295,443,6,451,22438,1708268396,1708271824,ACCEPT,SKIPDATA,ingress,ap-southeast-1,728230984927,25,8
flow-ext-bd3b8d81cb3c4fb1,eni-c19ccafda4ab40d6,3.143.71.143,55615,443,17,114,5872,1707265223,1707265529,ACCEPT,NODATA,egress,us-east-1,504258182073,0,8
flow-ext-ff100d9d467b4b87,eni-063ee2f7a681413e,106.206.174.53,40390,3306,6,136,61465,1707558685,1707561779,ACCEPT,OK,egress,us-west-2,924841275406,74,4
flow-ext-e94e61dfb5344b8a,eni-06e5a5fc15e647a2,32.155.143.86,55949,143,6,677,52638,1707364291,1707365417,ACCEPT,NODATA,egress,eu-north-1,439866131261,6,6
flow-ext-4d7640a654ae4564,eni-1d8d1b2bd8a7401b,97.228.82.154,56981,993,6,140,55412,1707414319,1707414654,ACCEPT,OK,ingress,eu-north-1,734975976994,33,4
flow-ext-a55e0e1c9fa749f5,eni-c4d8516f5fac449a,52.132.123.218,56956,3306,17,3,38418,1708550383,1708553265,ACCEPT,NODATA,ingress,eu-north-1,522577691980,0,2
flow-ext-b09f378f5dc24371,eni-d180634f234d48d3,102.69.172.213,35932,23,17,129,23989,1704653913,1704656040,ACCEPT,NODATA,ingress,eu-north-1,981904939585,0,3
flow-ext-4fc7849a452b48d5,eni-16562e27cb2f4a45,30.140.73.200,64114,3306,6,619,48942,1708741885,1708745261,ACCEPT,OK,egress,us-east-1,581380105280,25,2
flow-ext-2b23f3c8e77e4fcc,eni-e1de57eaafce451b,198.191.237.35,60866,3389,6,405,41251,1706146463,1706149164,ACCEPT,NODATA,ingress,eu-north-1,439664794213,22,2
flow-ext-f38b771ba6af4697,eni-36726eb9478d47c4,213.243.190.63,0,0,1,954,8512,1709022855,1709026393,REJECT,NODATA,egress,us-east-1,189134212613,0,2
flow-ext-947b3df9794340b5,eni-222f9ed8377b4ba3,192.109.206.183,0,0,1,621,49330,1708558248,1708560348,ACCEPT,SKIPDATA,egress,ap-southeast-1,380434688400,0,4
flow-ext-7bed163351bc4181,eni-4ee70db246244f84,217.245.176.179,39671,23,17,202,52467,1704132589,1704134057,ACCEPT,NODATA,egress,us-west-2,559101743543,0,4
flow-ext-33997d273dd74915,eni-8285de7408054192,112.234.33.145,34137,143,6,972,34475,1705126343,1705129311,ACCEPT,OK,ingress,eu-north-1,850463122360,7,3
flow-ext-13d29a781ec7409d,eni-b54c1725549040ac,39.248.47.202,58911,53,6,750,25884,1704359024,1704360039,REJECT,OK,ingress,us-east-1,141057434268,237,7
flow-ext-f8be4caba2c84036,eni-64c0e8d8f5264c4a,178.137.124.21,52417,80,17,217,65298,1704887966,1704890817,ACCEPT,NODATA,ingress,us-east-1,580667467407,0,1
flow-ext-5b0e4b61d3d843bd,eni-b75ce73895ea4991,93.130.27.95,33278,80,6,304,46356,1709173716,1709174432,ACCEPT,SKIPDATA,egress,ap-southeast-1,586403780155,226,8
flow-ext-ab05be54f69e4a78,eni-d7e7edcec44b4888,122.180.235.200,0,0,1,82,13871,1708902898,1708905677,ACCEPT,OK,ingress,us-east-1,710164649224,0,2
flow-ext-ddd66ece56ba48c9,eni-6cd4f28cfe2d4ed2,46.254.76.196,37988,80,6,112,52686,1705329047,1705331863,ACCEPT,SKIPDATA,egress,us-east-1,803145405987,96,5
flow-ext-02db3b5afb0f451c,eni-6248b502daeb47c6,194.25.250.135,52336,22,6,117,48896,1708127240,1708130158,ACCEPT,NODATA,ingress,eu-north-1,377469848039,37,1
flow-ext-079018dd9ea649b9,eni-64084ac709134f1e,180.254.20.113,0,0,1,360,55235,1706891447,1706893254,ACCEPT,NODATA,ingress,ap-southeast-1,202075368445,0,7
flow-ext-8bca3c7b971e4e35,eni-d74d4b08b50a4234,154.60.230.233,36965,110,17,372,7645,1709170482,1709172599,ACCEPT,SKIPDATA,egress,us-east-1,223352918266,0,7
flow-ext-2556ee00cecc4ed1,eni-3860f1c10e034de9,219.216.61.145,55760,443,6,235,5376,1707215059,1707217119,REJECT,SKIPDATA,egress,us-east-1,217409157861,28,5
flow-ext-60f8c255489a4484,eni-c3d0128f5ad44d8e,33.219.81.40,46806,3389,6,215,45128,1708705636,1708707014,ACCEPT,OK,ingress,us-west-2,821766258744,67,6
flow-ext-02f4a97ba1ed492b,eni-d46322034fa34e99,157.107.38.26,0,0,1,949,42872,1704698849,1704702052,REJECT,NODATA,egress,us-west-2,721679300159,0,2
flow-ext-acd378d8299d44d6,eni-ae114ea008d04c9b,92.47.138.235,64505,110,6,707,61559,1704730993,1704732854,REJECT,NODATA,ingress,us-west-2,907970662273,176,8
flow-ext-641f5b87addf4f8e,eni-48519b1e5f3e45f6,205.126.154.106,61999,110,6,189,64655,1706860465,1706861030,ACCEPT,NODATA,egress,ap-southeast-1,763641616641,242,4
flow-ext-5fdda1fe4c55471e,eni-f52fdc6e336c4c23,70.53.34.98,0,0,1,989,53923,1708177604,1708179452,ACCEPT,SKIPDATA,ingress,eu-north-1,840797268151,0,7
flow-ext-72e925b80dd243e6,eni-45de2cfcfeb4440c,218.186.239.93,0,0,1,656,35542,1707462660,1707463032,ACCEPT,OK,ingress,us-east-1,772719258004,0,4
flow-ext-db85cbcdf1624dd0,eni-de7c37c8fd7147b0,74.45.129.253,0,0,1,183,24867,1706878774,1706880651,ACCEPT,OK,egress,eu-north-1,810927726182,0,6
flow-ext-5749e3d237024f55,eni-9a2312fe132e4183,32.155.143.86,64169,23,17,324,34521,1708765232,1708767145,ACCEPT,SKIPDATA,egress,us-west-2,403836851671,0,6
flow-ext-65b620f4fd434cc0,eni-d14605a723be422f,134.73.66.73,0,0,1,974,47766,1709130413,1709133193,REJECT,NODATA,ingress,us-west-2,605675585513,0,5
flow-ext-343cb46112934833,eni-b9ff68e7615d40f1,169.131.132.129,37613,443,6,173,31592,1705522740,1705525606,ACCEPT,OK,ingress,ap-southeast-1,121954139274,15,4
flow-ext-2a4ab706332042b6,eni-53237800ad464eb4,168.244.222.164,0,0,1,251,35034,1704221946,1704222271,ACCEPT,NODATA,egress,us-east-1,434787444014,0,4
flow-ext-d7ef16fd8f244f96,eni-b0af0cd54a12413f,19.222.183.230,65331,53,17,568,15253,1708834123,1708835206,ACCEPT,OK,egress,us-east-1,453629265209,0,5
flow-ext-38d5bb79b5944b0f,eni-eaed4213321d490a,39.248.47.202,0,0,1,963,19392,1705871666,1705873233,ACCEPT,SKIPDATA,egress,us-east-1,510807961635,0,5
flow-ext-998fa550cb4641c6,eni-11c5f2a4bfd64747,146.230.181.204,60026,23,17,693,51057,1707497112,1707497642,ACCEPT,OK,egress,us-west-2,579528655851,0,4
flow-ext-d85221a71fb54456,eni-f9a15d0088064377,73.47.134.168,0,0,1,393,10332,1706778760,1706782239,REJECT,OK,ingress,ap-southeast-1,504471873331,0,4
flow-ext-85b36b76903b4762,eni-ba42904cf2e344ba,9.90.97.85,54436,22,6,400,47639,1708530499,1708532918,ACCEPT,SKIPDATA,egress,us-west-2,525391513089,104,5
flow-ext-413e5b51677c4f74,eni-142dd727b4d846b8,136.7.194.212,56848,5432,17,770,42713,1708276799,1708276949,ACCEPT,SKIPDATA,ingress,eu-north-1,131063753506,0,6
flow-ext-8713a3e819c44e20,eni-a8dd5f071231420b,9.46.169.226,49287,143,17,972,36675,1705890611,1705891416,REJECT,SKIPDATA,egress,us-east-1,865281201300,0,4
flow-ext-3ff5ca2633944f0e,eni-5946a8bd7d99416e,146.230.181.204,42483,5432,6,171,32358,1705947000,1705950296,ACCEPT,SKIPDATA,egress,us-west-2,905981499486,10,6
flow-ext-59e996905000401c,eni-ba33b231335c4e93,9.90.97.85,63110,110,17,180,55297,1708850899,1708850977,ACCEPT,SKIPDATA,ingress,us-east-1,161884685772,0,8
flow-ext-618ae6f453ff4ce2,eni-ad8c897bc01c422b,182.201.219.4,0,0,1,495,51530,1706666809,1706670365,ACCEPT,SKIPDATA,ingress,eu-north-1,595838543177,0,7
flow-ext-dcbc1fa5cdd34d24,eni-2284a2df72f04ad9,162.41.4.227,0,0,1,211,45581,1704732914,1704734261,ACCEPT,SKIPDATA,egress,us-east-1,822998565243,0,6
flow-ext-60601ddd05224cae,eni-3d4bec937e8d4174,52.225.143.150,47328,3306,17,290,28987,1707246737,1707249880,ACCEPT,OK,egress,us-east-1,561938263427,0,5
flow-ext-37d7af2707c54ded,eni-9b428770dcd4496f,168.151.78.10,62697,993,6,660,16650,1708624909,1708626413,REJECT,OK,egress,us-west-2,541553299009,73,1
flow-ext-ac74a6262d0a479e,eni-9089c2f2e4df4e76,180.254.20.113,48623,993,6,497,52568,1705507271,1705508285,REJECT,SKIPDATA,egress,us-east-1,710951471143,101,4
flow-ext-0cafbbc88b1749d6,eni-6a4daff87b4a48de,102.69.172.213,0,0,1,410,50398,1704888307,1704890428,ACCEPT,SKIPDATA,ingress,us-east-1,640340898644,0,5
flow-ext-35b1705706604509,eni-360b8d16a01e4410,3.143.71.143,56085,25,6,271,53748,1706567026,1706570103,REJECT,SKIPDATA,egress,us-east-1,568430272553,37,6
flow-ext-c6eb68aa73b74b0d,eni-d03dd31ef86b43b2,160.87.126.232,0,0,1,153,4385,1705582877,1705585658,REJECT,NODATA,ingress,us-west-2,467479370781,0,3
flow-ext-c40c812500524b2e,eni-f04ab094c0884264,3.143.71.143,36998,993,17,388,36175,1704942040,1704943964,REJECT,SKIPDATA,egress,us-west-2,242431877889,0,1
flow-ext-3ad18c25b0594848,eni-e09a194bc7514008,93.130.27.95,56281,23,17,288,41796,1708488150,1708489792,ACCEPT,NODATA,egress,us-west-2,702276840405,0,5
flow-ext-a8f9c3dbbc0d4874,eni-e29f23c4abde4619,129.234.132.241,46144,80,6,30,23181,1706361367,1706364046,ACCEPT,SKIPDATA,egress,us-east-1,778326284504,195,7
flow-ext-30b48b72a2a04233,eni-f06d39d3db344fea,15.41.236.62,0,0,1,32,22436,1707255649,1707256117,ACCEPT,SKIPDATA,ingress,us-east-1,804979147667,0,4
flow-ext-99508efd7d694385,eni-25dbc251c89741c4,114.44.51.77,52843,23,17,276,41940,1708288710,1708288987,ACCEPT,OK,ingress,us-west-2,535119732054,0,7
flow-ext-bd821b4df8fe4ac7,eni-439a7aca5a7a44cd,15.41.236.62,60238,110,17,824,16259,1708299296,1708302607,ACCEPT,OK,egress,us-west-2,816550363706,0,3
flow-ext-abb0beb80b7c4e44,eni-756b65f633504845,33.48.236.89,59335,53,17,182,55980,1708811348,1708811804,ACCEPT,OK,egress,eu-north-1,165089613026,0,6
flow-ext-370f191360b54bd1,eni-4fbfb34116414391,182.119.25.228,52247,3306,17,730,16941,1705044217,1705047770,ACCEPT,OK,ingress,us-west-2,602923634267,0,1
flow-ext-df2aa8d2e3c54518,eni-b944bc2145764262,162.41.4.227,46325,995,6,624,15519,1707076489,1707077470,ACCEPT,SKIPDATA,egress,us-east-1,613397300113,21,1
flow-ext-f101dbad3768484b,eni-90c791bf0a604df7,31.153.159.205,35971,5432,17,922,29661,1704767599,1704770051,REJECT,NODATA,egress,eu-north-1,817923615229,0,7
flow-ext-5c2c1e0f87174a3b,eni-ee20cc20832e4d64,28.249.202.87,0,0,1,218,25626,1706787565,1706789011,ACCEPT,OK,ingress,us-east-1,283430853371,0,6
flow-ext-8b79269a000c49ef,eni-f52fdc6e336c4c23,38.36.86.176,50419,53,17,826,57182,1708728111,1708730150,ACCEPT,OK,egress,eu-north-1,452936994737,0,2
flow-ext-c3083a9553484e1f,eni-5b1a2e11e298459b,189.22.207.65,60824,53,17,353,4801,1705958658,1705962111,ACCEPT,OK,egress,eu-north-1,236446933389,0,1
flow-ext-016fdd4d08b543b3,eni-06bcf25d70a04c1c,9.90.97.85,52951,3389,17,631,52581,1704909955,1704911560,ACCEPT,OK,egress,us-east-1,957864554485,0,8
flow-ext-73b9f3657b9849b6,eni-fee067242d5b452d,129.167.232.103,56625,53,17,143,56463,1707499274,1707502240,REJECT,SKIPDATA,ingress,eu-north-1,304099994999,0,8
flow-ext-a6ff066043de4fff,eni-f0b5a31e307a4da7,41.129.255.39,0,0,1,811,14861,1705182186,1705184090,ACCEPT,OK,ingress,eu-north-1,250920864712,0,2
flow-ext-4e0bcb98f37a4382,eni-8099b93a3a2c406c,110.18.83.48,50883,3389,17,886,9212,1708432121,1708434004,ACCEPT,SKIPDATA,egress,eu-north-1,491026035822,0,8
flow-ext-5e94c82de9c24db3,eni-85358c9065c74853,154.60.230.233,35391,995,6,430,8829,1704978301,1704979960,REJECT,OK,egress,us-west-2,975157129736,213,8
flow-ext-397591412bb9442c,eni-70c0103aa0fc4c0d,13.202.144.73,64156,443,17,235,60221,1705808543,1705811881,ACCEPT,OK,egress,us-east-1,803945835645,0,6
flow-ext-c0c7f98f92fd4222,eni-b0af0cd54a12413f,92.47.138.235,47540,993,6,417,20401,1705522572,1705524289,REJECT,NODATA,ingress,eu-north-1,775621633445,47,3
flow-ext-32da1802b7ae4640,eni-dd5d831ac3514aae,176.185.71.15,51024,143,17,837,56219,1704821817,1704823069,ACCEPT,OK,ingress,us-west-2,493117591592,0,4
flow-ext-fe8a93d09faa499a,eni-dea076be3ed84b41,213.243.190.63,38844,3306,17,239,31144,1704274268,1704274731,ACCEPT,SKIPDATA,ingress,eu-north-1,672248389341,0,5
flow-ext-8fa91037d23a4f95,eni-4ee35952f22947df,168.244.222.164,0,0,1,624,39608,1708354835,1708357335,REJECT,SKIPDATA,ingress,eu-north-1,682741868251,0,4
flow-ext-ef952a7622924355,eni-4b9aac92685046f3,98.113.147.251,65471,443,17,139,32141,1708977287,1708979882,ACCEPT,NODATA,ingress,ap-southeast-1,960533967619,0,1
flow-ext-c7090c883ff147c1,eni-d4b84f1e1cce459a,4.104.191.87,64210,993,6,718,56380,1704860016,1704860385,ACCEPT,SKIPDATA,ingress,us-east-1,482350329553,45,5
flow-ext-877aef3e1ee54ba6,eni-c51a877794f7413c,164.199.166.131,40634,5432,17,650,22149,1707744124,1707747166,REJECT,OK,ingress,us-west-2,164781576550,0,8
flow-ext-0cbd303a3d164ef5,eni-ce9ef8a4a1b144a6,162.41.4.227,54269,80,17,883,44001,1706396254,1706397730,ACCEPT,SKIPDATA,ingress,us-east-1,796588877158,0,3
flow-ext-a603017a417a4849,eni-831b7a25a42e43d5,154.189.250.176,42999,995,6,598,6654,1705144541,1705147024,ACCEPT,NODATA,egress,ap-southeast-1,561295728854,200,7
flow-ext-1fdaed45b4324f81,eni-34fbdc6dc2ea4dca,140.7.153.248,42242,993,6,344,28368,1705072771,1705074530,ACCEPT,NODATA,egress,ap-southeast-1,230555850151,139,1
flow-ext-9f65e19251a04674,eni-35de7cb57792421e,220.196.223.41,57162,23,6,494,42678,1704476853,1704479905,ACCEPT,NODATA,ingress,us-west-2,500106499723,63,4
flow-ext-a8961e5e449847c2,eni-995ddb7159b4432a,176.202.164.170,52910,3306,6,370,4691,1709214894,1709215675,ACCEPT,NODATA,egress,us-east-1,488803715365,100,8
flow-ext-6df1ae87fbae410d,eni-67935ace36584558,4.104.191.87,54154,993,17,15,9495,1708107192,1708108895,ACCEPT,OK,egress,us-west-2,889583588317,0,7
flow-ext-72c62d3c46dd47cd,eni-11c5f2a4bfd64747,98.113.147.251,58386,5432,6,416,3436,1706842403,1706844502,ACCEPT,SKIPDATA,ingress,ap-southeast-1,344624204888,106,1
flow-ext-be9be52e8e2d43de,eni-096f2ab79bf3464d,33.219.81.40,48545,23,17,730,3195,1708955403,1708958466,ACCEPT,SKIPDATA,ingress,us-east-1,878210221829,0,6
flow-ext-4323b9825c454852,eni-9ef31406faa8488f,66.85.204.193,35537,5432,17,645,58008,1706817432,1706817492,REJECT,SKIPDATA,ingress,ap-southeast-1,786386613455,0,7
flow-ext-072b4fe771604eb3,eni-646de65ac6514337,124.217.244.253,35313,443,6,982,7738,1707470324,1707470999,ACCEPT,OK,egress,us-west-2,183652645505,106,3
