id,from_interface_id,to_interface_id,srcport,dstport,protocol,packets,bytes,windowstart,windowend,action,flowlogstatus,flow_direction,region,account_id,tcp_flags,traffic_path
flow-int-cd3f9e4bc0324113,eni-3a389d071c914e08,eni-1d4204d6ef154486,52285,993,17,195,2819,1706303596,1706306353,ACCEPT,NODATA,ingress,ap-southeast-1,275263188811,0,6
flow-int-40f23cbda84c4eae,eni-070c1eb28c1d4fb5,eni-92a2dfbbf507480b,0,0,1,161,413,1706119864,1706122343,ACCEPT,NODATA,egress,ap-southeast-1,339226655363,0,6
flow-int-9a6c3a1727374c43,eni-664ea7b9a2da49f1,eni-9c33f8d06206467c,0,0,1,15,22069,1705347909,1705349646,ACCEPT,NODATA,ingress,ap-southeast-1,416907884692,0,1
flow-int-e41a6d19bb104ef0,eni-a7fe25c883294f49,eni-5ea45d8f58364976,0,0,1,441,19971,1708147272,1708150374,ACCEPT,SKIPDATA,egress,ap-southeast-1,334552193666,0,6
flow-int-7ee14e7369f24965,eni-d48adde08a214cb3,eni-1b61b6c25a38489d,0,0,1,473,17263,1706190931,1706191095,ACCEPT,OK,egress,ap-southeast-1,251614368155,0,1
flow-int-7c219f1715704985,eni-ff6f4e8756bd411c,eni-2830b07d814642dd,63631,25,17,171,14402,1707164373,1707167652,ACCEPT,NODATA,ingress,us-east-1,972162155193,0,1
flow-int-8e2c8f4c52fc404b,eni-002b8ca06b454641,eni-562b065f07054ba6,0,0,1,166,10176,1709156175,1709156501,ACCEPT,OK,egress,ap-southeast-1,882760617820,0,3
flow-int-e69dbcb13d7e43e3,eni-77c9626bd6084ab8,eni-72eb10837f424930,0,0,1,434,31117,1708212633,1708214567,ACCEPT,OK,ingress,us-west-2,747914577549,0,5
flow-int-e86f12ddb960422d,eni-b0129a1cedf4462d,eni-15a657ae00f7425a,50954,143,17,92,4373,1706232216,1706234158,ACCEPT,OK,ingress,ap-southeast-1,409144313794,0,3
flow-int-467b5701d0a94bc5,eni-f9612bb81f204d85,eni-3378d1218d68427b,0,0,1,43,18193,1707030048,1707031447,ACCEPT,OK,ingress,us-east-1,660378691350,0,1
flow-int-3bfce9f491af4c4b,eni-b22960cbf8254c8b,eni-66368b42170d48cb,38441,3389,17,191,7215,1706824961,1706825757,ACCEPT,NODATA,ingress,us-east-1,926766242689,0,7
flow-int-09fa9d331dfd4339,eni-11d0ffc759624f3b,eni-23a2dce32e1649c3,0,0,1,219,11750,1706996346,1706999890,ACCEPT,OK,ingress,us-east-1,611707770077,0,7
flow-int-da686a0020144496,eni-51734e3465e84a9b,eni-ca5b5c362985418b,48756,5432,17,355,4271,1709122650,1709124571,REJECT,OK,ingress,eu-north-1,640866922064,0,8
flow-int-89fc90125b2b4dc8,eni-38ad10daaf824a7f,eni-4010d4444b684c56,0,0,1,341,23782,1707792800,1707793256,ACCEPT,NODATA,egress,us-east-1,829356137264,0,3
flow-int-eb86327bbdda48f2,eni-efd7665f1e6c4a09,eni-e60eeb329a08483d,54511,5432,17,248,4270,1705912840,1705913227,ACCEPT,SKIPDATA,ingress,us-east-1,215923258848,0,4
flow-int-b9ba2e47986f465f,eni-9bb9be6f16834f00,eni-fd284abe3c7345f8,0,0,1,15,694,1707201757,1707202387,ACCEPT,OK,egress,eu-north-1,648955445119,0,3
flow-int-0a56e46914e34eec,eni-c646ee8d7aea4a03,eni-c42c6a88fe13476b,51070,53,6,443,14087,1706625092,1706627797,ACCEPT,NODATA,ingress,us-west-2,906612242259,45,3
flow-int-0a91529a2fa04f38,eni-27c6bb0e47804283,eni-916f8eab22784641,0,0,1,43,16112,1705482830,1705484002,ACCEPT,NODATA,egress,eu-north-1,722226430052,0,8
flow-int-c44b560ed1874dd9,eni-08b615d7c862418a,eni-0c3174b6f022470f,0,0,1,240,4682,1708331577,1708332969,ACCEPT,SKIPDATA,ingress,ap-southeast-1,441259969290,0,6
flow-int-f07c6508437048c7,eni-87a67ea15f8a4359,eni-87a085d3348049da,47308,3306,6,175,6453,1706756588,1706757734,ACCEPT,OK,ingress,us-west-2,602016324132,222,7
flow-int-f83029dbaec4429a,eni-b071e044e51f4eb0,eni-dabbc91b520a4dfc,34917,25,6,194,18799,1705269522,1705270197,ACCEPT,OK,egress,eu-north-1,436992516014,90,5
flow-int-992f1b9c06734d48,eni-79688bd9d0ab4918,eni-ca91c5d6ae5040f7,45535,25,17,352,12384,1708774343,1708774829,ACCEPT,SKIPDATA,ingress,ap-southeast-1,999188730310,0,2
flow-int-72c3dc6aa2774e49,eni-e6666b03df5f4944,eni-db7c22277186419c,0,0,1,322,15843,1704501717,1704502824,ACCEPT,NODATA,ingress,ap-southeast-1,426854968594,0,4
flow-int-29c0556ec0404cf6,eni-4b77c94b1cba4ddb,eni-bd626ab1185d4456,45708,995,6,403,20018,1705883199,1705885865,ACCEPT,OK,egress,ap-southeast-1,463887517450,25,4
flow-int-135125f1d6894f61,eni-4122f2885da04ef4,eni-333ee64bc1ac4e63,0,0,1,60,5463,1708408168,1708409901,ACCEPT,SKIPDATA,egress,us-west-2,845078293459,0,3
flow-int-c804ab178f2d49ba,eni-0cd885bb4a074f3e,eni-593bd90f82664458,0,0,1,147,21769,1706723871,1706725244,ACCEPT,NODATA,egress,eu-north-1,676138912397,0,5
flow-int-9a820b7f19d64189,eni-4a26ac9920804a04,eni-6116601062c1403f,0,0,1,2,18157,1708592948,1708593466,ACCEPT,NODATA,egress,us-west-2,904612129235,0,1
flow-int-ce00a6615cbc4708,eni-0aaec7c06c6147f8,eni-0955c3a5d3c342f3,41660,995,6,46,8065,1708123158,1708125737,ACCEPT,OK,egress,eu-north-1,280009748351,79,1
flow-int-0c8962ee7f034a6e,eni-5d89082142d14c88,eni-d4b3b38d86c8444d,53898,110,17,74,25599,1704233552,1704236937,ACCEPT,SKIPDATA,egress,us-west-2,604114171387,0,6
flow-int-783f1fe6844f4084,eni-1864a1de56d04688,eni-cc8d6e69eb904047,0,0,1,201,21310,1709089520,1709091767,ACCEPT,NODATA,egress,us-east-1,142929778929,0,2
flow-int-aea3657fe3f74cc6,eni-e898eb97d0964e34,eni-4ba224b7e9544a15,36956,995,17,127,16596,1707536335,1707537153,REJECT,NODATA,ingress,us-west-2,401636728859,0,3
flow-int-7dffceb325e142d0,eni-4940b33fea274536,eni-552465dcd9864e22,46131,80,17,262,7983,1708786849,1708789775,ACCEPT,NODATA,ingress,us-west-2,169083031440,0,5
flow-int-1169bb52ec064fd4,eni-2e961fcad8034465,eni-4b8302146f35471d,0,0,1,382,30817,1705406606,1705407154,ACCEPT,SKIPDATA,ingress,us-east-1,646617746555,0,1
flow-int-80672c10928240b6,eni-414a6f11249a4c9e,eni-df07bfc1a2eb421c,55070,5432,6,2,19797,1704940700,1704942763,ACCEPT,NODATA,ingress,us-east-1,234850886021,102,8
flow-int-a1be6a27f2fc41d4,eni-0be86e6c41e743b8,eni-ec11ae591b6c4d9c,42889,22,17,350,17433,1707225997,1707226217,ACCEPT,OK,ingress,eu-north-1,282870610481,0,5
flow-int-24c5afacc5804059,eni-5d14cb70e89d41b3,eni-a3888854a6544ff1,55052,110,17,393,1402,1704146010,1704146646,ACCEPT,NODATA,egress,ap-southeast-1,317932996173,0,1
flow-int-c1cbfc09e89f42ce,eni-2a658a27559945f8,eni-2b1bb22165544417,52019,995,17,387,28211,1707563620,1707564487,ACCEPT,OK,egress,eu-north-1,249400081133,0,6
flow-int-7d971caf0094477c,eni-fda7181ab1114de3,eni-fa3ce1948730409d,47908,25,17,318,8302,1705150302,1705153576,ACCEPT,SKIPDATA,egress,eu-north-1,592829362207,0,2
flow-int-662789037d6f4ba0,eni-92e664a35c274147,eni-febcdaf6bcfc459d,40146,22,17,241,23801,1705377467,1705377541,ACCEPT,OK,ingress,eu-north-1,885712166666,0,3
flow-int-3d2f045dfc984388,eni-3aa7ee3f4d3a42f9,eni-9f622001be8b4eb8,35478,3389,17,150,18355,1707331940,1707332302,ACCEPT,SKIPDATA,egress,us-east-1,666066023789,0,8
flow-int-0d8af98db1844787,eni-083cd61a03c6479e,eni-f42478b540bf4de5,53974,110,17,99,1672,1705719183,1705719350,ACCEPT,OK,ingress,us-west-2,398463072137,0,6
flow-int-77a033b5bae3495c,eni-85e1887faa674b8f,eni-5035ad306b2f4be4,40353,443,17,260,23489,1705077073,1705077417,ACCEPT,SKIPDATA,egress,us-west-2,306959600549,0,2
flow-int-a6387366981d4733,eni-bb3b9902760e4643,eni-e6530de03d044ede,35273,993,6,322,909,1706810367,1706813447,ACCEPT,SKIPDATA,ingress,us-east-1,253001410091,153,4
flow-int-bbbc5b2da1c248fa,eni-335ec5ca2cda409e,eni-db32682f8f064963,39323,23,6,249,16938,1708358238,1708358299,ACCEPT,NODATA,egress,ap-southeast-1,157642042326,87,4
flow-int-a56219e5599d443f,eni-8b6096a98fb44449,eni-49fad93ff3644aba,49597,5432,6,55,21863,1706010333,1706012997,ACCEPT,OK,ingress,us-east-1,434098024027,199,2
flow-int-fd7825ea52c64550,eni-77857fa1d5d64978,eni-c1e0c8154e7a4ecf,52438,3306,6,69,5180,1706116791,1706118370,ACCEPT,SKIPDATA,egress,us-west-2,556680989563,161,5
flow-int-b2b7eab7bd6245c9,eni-c4795effb01b409b,eni-719f6488445c4623,0,0,1,16,16469,1707454472,1707457746,ACCEPT,NODATA,ingress,ap-southeast-1,853812693226,0,8
flow-int-b02c44b5905b4845,eni-5d0979dce0d941a5,eni-863927583db84be6,35678,143,17,433,29204,1707006497,1707007231,ACCEPT,OK,ingress,us-east-1,813597837188,0,6
flow-int-b312bf66cee743fc,eni-81f9f563a7ee4727,eni-576370fd46344914,48684,143,17,152,11874,1707883908,1707884091,ACCEPT,NODATA,ingress,us-west-2,256080960673,0,5
flow-int-ba6f0e1d5a044bcd,eni-ace565f296ac495f,eni-c47f04bf0acc4bff,58594,995,6,81,22053,1706364291,1706365416,ACCEPT,OK,egress,us-east-1,708126406514,26,1
flow-int-c6fbb42490c64376,eni-acf527cf80404536,eni-923e28b6f92b4f45,33282,443,17,399,29683,1706340929,1706343831,ACCEPT,OK,egress,ap-southeast-1,564080041662,0,2
flow-int-b7f37d1fba424653,eni-777a5f6f368c493d,eni-9518604ef4de4fd5,51853,3306,6,343,12499,1704675419,1704677956,ACCEPT,SKIPDATA,ingress,ap-southeast-1,667563526257,171,4
flow-int-d2dc82bc030b474b,eni-b1505abb107f462d,eni-b6b92031debd4aa9,54024,995,17,235,13721,1706846001,1706849240,ACCEPT,OK,egress,ap-southeast-1,321463811782,0,5
flow-int-50c2b2ae03954663,eni-9ec3d7f46dd64c38,eni-d84019d891254d33,40949,5432,17,260,16410,1709166217,1709167381,ACCEPT,SKIPDATA,egress,us-west-2,717041365348,0,3
flow-int-8976e5877db741a0,eni-e7c98f3dfe104508,eni-add1b3f32a684335,0,0,1,159,27027,1708160617,1708162460,ACCEPT,OK,ingress,us-west-2,538355548570,0,4
flow-int-95371165d5ec4985,eni-515e4b3a97274f30,eni-8ece24acadbb4632,56799,22,6,331,24515,1704597668,1704601176,ACCEPT,SKIPDATA,egress,us-west-2,148300388508,174,1
flow-int-58ed44954dc84799,eni-ba44a755db494839,eni-b36605916501441c,0,0,1,181,10069,1707660103,1707663466,ACCEPT,NODATA,ingress,us-west-2,562206358368,0,5
flow-int-f76b7087cafd4842,eni-8b1e300c21af45dd,eni-7393372785a144a9,43597,3389,17,396,11580,1704923182,1704925300,ACCEPT,OK,egress,eu-north-1,651547308838,0,6
flow-int-fa4c39e653464c6d,eni-4e56ed66961e4029,eni-6c60aaa065aa45db,40884,22,17,277,1616,1707957405,1707958216,ACCEPT,SKIPDATA,ingress,ap-southeast-1,786552822250,0,8
flow-int-448a22b99ddd46e3,eni-3ac4aa368f764e49,eni-372a8bad2e064434,63240,80,17,135,15881,1707095957,1707098097,ACCEPT,NODATA,ingress,us-west-2,793044468035,0,3
flow-int-87090b8eb7994d11,eni-0779c076abe7456f,eni-c88cbd1fea384995,0,0,1,445,28576,1704955464,1704957506,ACCEPT,OK,egress,us-east-1,914394890270,0,7
flow-int-b4e048c83bb844d1,eni-eeebfbd61c154bfa,eni-ebd9266e4eab4995,0,0,1,8,9276,1708718349,1708721745,ACCEPT,SKIPDATA,egress,us-west-2,363976067828,0,8
flow-int-775e6d9565d0403f,eni-0e2137e257ce4d52,eni-6ca07d42791442b7,63890,25,6,215,3564,1706537358,1706540098,REJECT,OK,ingress,ap-southeast-1,816526571483,67,4
flow-int-9c53b721189d4bf0,eni-0b2bc61054b04330,eni-fd23897b77d6491b,38408,80,6,43,6874,1704712852,1704714888,ACCEPT,OK,ingress,eu-north-1,960784279088,9,6
flow-int-17d8e9b2cc3649d1,eni-a9afe4a1baa64625,eni-17c9f4e56eda416d,52329,3306,17,173,8459,1706012611,1706015651,REJECT,NODATA,ingress,ap-southeast-1,333156766550,0,4
flow-int-69ad79acb49340ef,eni-f23b60182d464266,eni-efaa61c4af184e98,0,0,1,55,13610,1708515449,1708518256,ACCEPT,NODATA,ingress,us-east-1,952026644809,0,2
flow-int-6dacf14eb452431b,eni-0d5339a023f44b51,eni-77360178979b40e6,58446,80,17,465,20757,1708712386,1708715691,ACCEPT,NODATA,egress,eu-north-1,538289182427,0,7
flow-int-f2f4e120f3254726,eni-7e5eadb860644256,eni-87a67ea15f8a4359,43874,23,6,230,27530,1704199840,1704201008,ACCEPT,NODATA,egress,ap-southeast-1,987538253032,228,1
flow-int-bb9bf80d6cdd4e97,eni-e1a40f96e4cc4a41,eni-189f9acb8b1a4640,63707,443,6,325,1209,1706551719,1706551844,ACCEPT,SKIPDATA,ingress,eu-north-1,184729317009,117,3
flow-int-94ae95e91bf641e3,eni-1e98d2c6ea3647b3,eni-cc4a115f43d74846,40787,5432,17,176,29073,1707484567,1707484820,ACCEPT,OK,ingress,eu-north-1,569993740368,0,4
flow-int-734b177165a8438f,eni-2b9a7054c5cf47c7,eni-79458ddacb164d16,0,0,1,1,31621,1706495229,1706496890,ACCEPT,NODATA,egress,us-east-1,872994187212,0,3
flow-int-a5143bfa94e04ec5,eni-95a1e2ecea8f4de5,eni-50a4086b0e714cf9,43253,993,6,340,31144,1706161474,1706161600,ACCEPT,OK,ingress,eu-north-1,138110210489,220,7
flow-int-7be1461f06f549bd,eni-d02fd05d1f1f40a2,eni-d1fc635871a04303,40419,25,6,393,9493,1704360481,1704361801,ACCEPT,SKIPDATA,egress,ap-southeast-1,257805514899,202,7
flow-int-c5818b5068be456c,eni-bd0a61deb67b44c5,eni-cd291f7226564dd7,52650,110,17,186,10826,1708711230,1708711555,ACCEPT,SKIPDATA,ingress,us-east-1,420990012870,0,3
flow-int-88abcbf43bd04ef9,eni-8e1b0b49f7b34e04,eni-909418e30a5342de,51312,25,6,34,29555,1708610289,1708612216,ACCEPT,NODATA,egress,us-east-1,733511286546,1,7
flow-int-aba4ecabbeba4098,eni-dac86b6d32984d1c,eni-b61470d313824f5e,35993,5432,17,500,15710,1707947401,1707950500,ACCEPT,NODATA,ingress,eu-north-1,607633951941,0,4
flow-int-58da8cb2c9824311,eni-18cd7b10850c4772,eni-57dff3bdaeb4410f,0,0,1,207,19787,1706560088,1706561181,ACCEPT,NODATA,ingress,ap-southeast-1,809602077795,0,3
flow-int-2a813caf652e4fc6,eni-0e87d68489b44669,eni-350c2539865740d7,0,0,1,288,21521,1706795162,1706798462,REJECT,SKIPDATA,egress,eu-north-1,349611385338,0,2
flow-int-63aa3c3a2ca3464e,eni-e591e6de7ade4a31,eni-cabedc28bbba40e0,0,0,1,192,27875,1708235893,1708238162,ACCEPT,SKIPDATA,egress,eu-north-1,559250831560,0,1
flow-int-8e8feecca9b84193,eni-05594c1ef0034914,eni-61430f1828684f2c,0,0,1,10,29782,1708751687,1708751955,ACCEPT,SKIPDATA,egress,us-east-1,755576670089,0,7
flow-int-8de86aaba1a24689,eni-6849d3b0f9b345aa,eni-2571e68e71564b32,60921,53,6,455,8849,1704136639,1704138187,REJECT,SKIPDATA,egress,us-west-2,374887339231,54,7
flow-int-c0a556f372eb4f5f,eni-74cffd42635a4f0e,eni-5d55ae40d488472f,0,0,1,265,29514,1707419294,1707421114,ACCEPT,SKIPDATA,ingress,eu-north-1,328890058771,0,5
flow-int-1707a93ddbf545cb,eni-66693117ff464c72,eni-f745ae6e59c446d5,62667,80,6,191,1156,1704261550,1704261810,ACCEPT,SKIPDATA,ingress,eu-north-1,665179336722,84,6
flow-int-13502f53662041c7,eni-d0a1a2e034054697,eni-5d78dbdc7fc34531,59706,22,17,230,6054,1709057613,1709058568,ACCEPT,NODATA,ingress,us-west-2,432517583937,0,6
flow-int-865158c9bf50445f,eni-309e456df421459d,eni-54f915bfaede4efa,34897,23,6,71,18585,1705397635,1705398249,ACCEPT,NODATA,ingress,us-west-2,135742224020,226,8
flow-int-ec4ab906bfb14f00,eni-0373f93217f44e63,eni-2b51e453b6f3423f,52628,5432,17,246,23376,1705032113,1705033398,ACCEPT,NODATA,ingress,ap-southeast-1,291827157792,0,8
flow-int-405c2ace3d554d31,eni-d9a9a7ef6b10428d,eni-189f9acb8b1a4640,44879,995,6,43,9547,1706785601,1706788050,ACCEPT,SKIPDATA,egress,ap-southeast-1,690159852630,29,5
flow-int-ad183428c5c04092,eni-c4938583bf5947f0,eni-9d938f4875744f30,48151,3306,6,227,24621,1709191956,1709192301,ACCEPT,OK,egress,us-west-2,340399147587,183,3
flow-int-b611d81abc314172,eni-9896923f8c6245d9,eni-9f43c7725cdc4694,41993,5432,6,41,22263,1708626258,1708628177,ACCEPT,NODATA,ingress,us-east-1,894991604526,162,2
flow-int-58bf78d94512425d,eni-9a3e07c575c841b7,eni-ee80589b29784945,55126,5432,17,247,24178,1707008687,1707011403,ACCEPT,SKIPDATA,egress,eu-north-1,453879710546,0,1
flow-int-a556d50a13864bf1,eni-3e192a01de244b2c,eni-fc697c2678144727,47905,25,6,432,8179,1708104558,1708105726,ACCEPT,OK,ingress,us-east-1,103907893646,170,4
flow-int-6a89015ed03e4271,eni-8512b9abff8c49b5,eni-f6b88a1f2dbd4a62,49030,110,17,174,201,1705242641,1705243623,ACCEPT,NODATA,egress,us-west-2,775374415882,0,4
flow-int-e3411e3a94f140b6,eni-29e77e8aed59456c,eni-9e28d0b69a2540db,39340,993,6,298,15175,1706414191,1706417733,ACCEPT,OK,egress,us-west-2,494632572996,17,1
flow-int-416bac9ace7c44a0,eni-2ec05ab8db8d4f2c,eni-c647f019770b4b74,51283,25,6,362,2792,1708045030,1708046030,ACCEPT,SKIPDATA,egress,us-west-2,276921788299,249,6
flow-int-562ff5702d584261,eni-b44b110e2e64438d,eni-4bce5a9f0926476e,0,0,1,480,31239,1705001723,1705002544,ACCEPT,NODATA,ingress,us-west-2,957528176139,0,4
flow-int-073058abc2fc4aed,eni-f6265bfae8404916,eni-1e90ad6f68e94be3,0,0,1,449,22320,1707865602,1707867362,ACCEPT,NODATA,ingress,ap-southeast-1,124127109115,0,7
flow-int-6afd732532ed4cc0,eni-35de7cb57792421e,eni-de27a67f074e49bb,55194,25,6,332,11169,1704142341,1704142510,ACCEPT,NODATA,ingress,us-east-1,557031859750,3,8
flow-int-d344c7921cc843b6,eni-da44188f25a147a1,eni-1e8a3e5b977b45c8,0,0,1,89,3001,1706871158,1706872434,ACCEPT,OK,egress,us-east-1,956430738681,0,2
flow-int-cfb066f0ecbb474a,eni-deb4ede717e74614,eni-3fb41d73fc7c422c,64259,25,6,26,30981,1706742934,1706743780,REJECT,OK,ingress,us-east-1,176500015540,103,4
flow-int-3de0e0403b0a46b1,eni-1c0ddf9552cb4933,eni-4ba9168091564052,0,0,1,375,25887,1705837047,1705840094,ACCEPT,OK,ingress,us-east-1,221385919158,0,6
flow-int-372f88e4c8ee4624,eni-efcff54215b74f2b,eni-1460a34c49244b8c,0,0,1,367,2708,1708701888,1708704122,ACCEPT,SKIPDATA,egress,us-east-1,254098363972,0,5
flow-int-e9f718138b0747d1,eni-6b8acca900474944,eni-e5f1c7a304874cd8,35251,23,6,319,24267,1705344449,1705344889,ACCEPT,OK,egress,ap-southeast-1,523274761332,147,4
flow-int-dc49a6d04a2644eb,eni-a8eb0398421d41ba,eni-ab4fa0cf700c4813,0,0,1,74,32542,1706584748,1706586631,ACCEPT,SKIPDATA,ingress,us-west-2,936006916217,0,2
flow-int-de2b78235d0d46a5,eni-abf3126f12d5451e,eni-0aa7e49479fa4d24,0,0,1,78,12863,1709072756,1709074470,ACCEPT,OK,egress,ap-southeast-1,228477607787,0,5
flow-int-087ac4f387754e52,eni-f64af66f53084d82,eni-324c9b19602b47fc,44054,23,6,323,942,1705707421,1705708983,ACCEPT,NODATA,egress,ap-southeast-1,601651645230,102,7
flow-int-64b8f4c28c25489a,eni-19ab60601fd6401e,eni-a40e76764ae74969,39496,3306,6,456,15684,1704490718,1704492691,ACCEPT,SKIPDATA,egress,us-west-2,387906533296,161,6
flow-int-0785237e3b8b402f,eni-742701b5df8b4835,eni-3db85f771bf541c2,0,0,1,386,8136,1706735669,1706736662,ACCEPT,NODATA,egress,ap-southeast-1,542388947153,0,5
flow-int-453b57711501446c,eni-f16cbe6eed774fa6,eni-58251b3ddd424b21,47488,993,6,95,20364,1707652563,1707654195,ACCEPT,OK,ingress,ap-southeast-1,250211087282,111,7
flow-int-3a2f343defee4f0a,eni-71429aa889714c19,eni-4d6aefea04e94950,40333,3306,17,15,9848,1704363228,1704365506,REJECT,NODATA,egress,us-west-2,607770162564,0,1
flow-int-e4c988a9fa834b53,eni-b01eabe5f145426a,eni-8e506f80f3614c8b,61419,143,6,178,10804,1707761928,1707762113,ACCEPT,NODATA,ingress,us-east-1,909956761492,41,6
flow-int-bda9a64e9ea64c4f,eni-2b74c632ad2645fd,eni-2b59cb626fa14dcc,39132,995,17,62,22442,1704800887,1704804245,ACCEPT,SKIPDATA,egress,us-west-2,193524358415,0,8
flow-int-d0f85bb0fb474d2c,eni-00a46fceae284e3b,eni-e6530de03d044ede,46509,80,6,412,29371,1704552753,1704556203,ACCEPT,OK,ingress,us-east-1,308529261867,86,5
flow-int-b9961af2ad39428d,eni-7c3d648c02fd45ec,eni-db5bc3ab65af4856,44336,3389,17,42,1131,1704914540,1704916666,REJECT,SKIPDATA,egress,us-west-2,541990348962,0,4
flow-int-c4f5729e586e4128,eni-2bf0abc31c904722,eni-12fa92fc2de84e01,55173,110,17,339,2083,1705227077,1705227714,ACCEPT,SKIPDATA,egress,eu-north-1,382298553537,0,7
flow-int-d2612dba82c24f24,eni-88afea5db8b8443d,eni-c0a32b427287497f,58780,3306,17,94,20333,1704889483,1704891416,ACCEPT,SKIPDATA,egress,ap-southeast-1,748222157348,0,7
flow-int-e17eb62d1b6b4f44,eni-847527d0c11b4dc5,eni-64c3773ef9a44924,0,0,1,214,24894,1704814247,1704816607,ACCEPT,SKIPDATA,egress,ap-southeast-1,609875446457,0,7
flow-int-df324d9914ae4cab,eni-b0974901a9b74398,eni-cea09857d6d342d8,33847,80,17,137,16686,1707057448,1707060169,ACCEPT,OK,egress,ap-southeast-1,917572608265,0,8
flow-int-f433da8230fd487b,eni-4aeb4a8f14944e01,eni-4f5181ac16a64e2c,40180,23,6,499,23005,1704300993,1704303320,ACCEPT,SKIPDATA,egress,ap-southeast-1,147215905834,239,5
flow-int-a56d6641158249e9,eni-4e9cb38edd92460d,eni-cb56df25bb6340da,55001,5432,17,353,10441,1706258795,1706260254,ACCEPT,OK,ingress,us-east-1,463204376074,0,7
flow-int-d6e842b90d454909,eni-14dd20d4bfce4f18,eni-984a18b5a1814fbd,34388,443,17,90,18353,1708389054,1708391932,ACCEPT,NODATA,ingress,ap-southeast-1,173992608830,0,5
flow-int-4af97001233a4522,eni-347ddb5927e144cd,eni-ff209d2ef1ac49ac,0,0,1,199,2077,1704120716,1704122392,ACCEPT,OK,egress,us-east-1,544348692399,0,6
flow-int-664d3352346042d2,eni-2587f98c04c44d6b,eni-e31a6d86b3294f8c,0,0,1,49,5342,1704922159,1704923513,ACCEPT,OK,egress,us-east-1,233308053014,0,8
flow-int-9058e63e9ba74603,eni-43e73e1a588b4f58,eni-4f0c4d92f4b3494b,64102,143,6,31,22769,1708191219,1708191858,ACCEPT,NODATA,ingress,ap-southeast-1,922577286130,251,4
flow-int-9bd79e44b44f4005,eni-cc54008e9ba34528,eni-484e93a571d7496d,0,0,1,213,14131,1705101722,1705104026,ACCEPT,OK,ingress,us-west-2,389805559179,0,2
flow-int-69c04163b1054c18,eni-d75df3f744634b7e,eni-e065d11528c24f02,0,0,1,467,321,1707380650,1707381380,ACCEPT,SKIPDATA,ingress,us-east-1,676333768358,0,7
flow-int-081caa433f6042b2,eni-0742c615ee5f48c5,eni-091e7677367f43ec,47946,143,6,111,3279,1705765743,1705768613,ACCEPT,OK,ingress,us-east-1,384754806602,190,1
flow-int-37b1f4e02b984a8e,eni-5d6bd2443b824ac3,eni-e44feaaf8e4e46ec,34633,993,17,391,12950,1707789040,1707789254,ACCEPT,OK,ingress,us-west-2,368788792138,0,6
flow-int-41a0a3eb940d40e3,eni-d521717c53774b24,eni-ab084799f2cb44e4,0,0,1,19,5926,1705553175,1705554897,REJECT,OK,egress,us-east-1,986688605743,0,3
flow-int-48509ae3964b4ed2,eni-de8a05ac2ec9406f,eni-f32d4cc4bbd046e4,0,0,1,262,29982,1707668675,1707671013,ACCEPT,SKIPDATA,egress,us-east-1,783370890960,0,2
flow-int-4777ffc8587746be,eni-de2406991ffd4780,eni-904b6de3c0e64cbc,58716,995,17,370,32603,1704590552,1704592716,ACCEPT,NODATA,ingress,eu-north-1,172078943367,0,7
flow-int-39ea92fbdda549e1,eni-4c1edfe4fec54e5a,eni-95a97eda678d4a47,43407,80,17,99,14277,1704613487,1704616724,REJECT,NODATA,egress,ap-southeast-1,826681730397,0,3
flow-int-2bd34c7c814b4ab4,eni-f6bc5c75ccd2445a,eni-3d8408126f954a58,56296,22,6,289,28172,1707315018,1707315948,ACCEPT,SKIPDATA,egress,eu-north-1,460523738181,210,3
flow-int-0409765b167b42b7,eni-2a42c35380364c93,eni-897bfda7a6074099,0,0,1,495,4055,1706224743,1706227040,ACCEPT,NODATA,ingress,ap-southeast-1,712678516544,0,1
flow-int-2df4a3f4f49942d1,eni-09582882404f415d,eni-b54cbc990e2b4eca,0,0,1,195,16431,1706999821,1707001040,ACCEPT,SKIPDATA,egress,eu-north-1,503175561677,0,3
flow-int-be4a7a1d427044df,eni-536f613e3eb246a9,eni-050ade813fed4ddc,46586,110,6,259,12940,1707372154,1707373502,ACCEPT,SKIPDATA,egress,ap-southeast-1,130119390367,200,6
flow-int-3a63ff924d8c434e,eni-734ac74fcbbe45b2,eni-e7e3f566ffc14666,33081,993,17,117,24867,1708263248,1708264863,ACCEPT,NODATA,egress,ap-southeast-1,532637823286,0,4
flow-int-228b262fc3fa4c78,eni-fe8c54a3485e4367,eni-720c482866364ff3,56427,443,17,341,13463,1708684112,1708687348,ACCEPT,NODATA,ingress,eu-north-1,921702330254,0,8
flow-int-e12d9d4aa2044961,eni-0a11a2f0170940ce,eni-4e9cb38edd92460d,37189,995,17,371,29038,1707767845,1707769337,ACCEPT,OK,egress,eu-north-1,967571065225,0,8
flow-int-86710463a3744d4e,eni-d7f4d24d15d04a07,eni-5dcc55572c214aec,0,0,1,284,24451,1709162596,1709164083,ACCEPT,SKIPDATA,egress,us-west-2,636430636519,0,2
flow-int-9efde54e74494c58,eni-77c9626bd6084ab8,eni-c181a943aeec4196,58184,53,6,54,27021,1705656929,1705657890,ACCEPT,SKIPDATA,ingress,eu-north-1,215651322599,38,3
flow-int-8b2581de0e9c42f1,eni-fd7284aa561d4b07,eni-048d0114526049be,0,0,1,94,6168,1706983191,1706983904,ACCEPT,SKIPDATA,egress,us-west-2,522358923994,0,4
