id,mac_address,description,private_ip_address,private_dns_name,public_ip,status,subnetid,interface_type,source_dest_check
eni-0c789111a23645d1,49:00:5a:c6:46:ce,Interface 1 for i-152554f6f8334ae6,10.176.134.141,ip-10-176-134-141.ec2.internal,54.115.103.120,available,subnet-a94a6d69f6de405c,interface,True
eni-e983359ff9ce4010,cd:89:c5:ec:46:bf,Interface 2 for i-152554f6f8334ae6,10.233.92.189,ip-10-233-92-189.ec2.internal,54.153.203.37,in-use,subnet-9e729379b92d42ff,interface,False
eni-334df65e2e4f461e,22:d9:17:c7:cf:ee,Interface 1 for i-f038d958f36b421a,10.170.216.86,ip-10-170-216-86.ec2.internal,53.104.239.175,detaching,subnet-a94a6d69f6de405c,efa,True
eni-ee20cc20832e4d64,e5:d8:f5:92:be:15,Interface 2 for i-f038d958f36b421a,10.97.121.19,ip-10-97-121-19.ec2.internal,53.14.202.243,detaching,subnet-68295b18900144ad,interface,False
eni-0634daf79da64f1c,e5:78:70:88:91:95,Interface 3 for i-f038d958f36b421a,10.93.163.73,ip-10-93-163-73.ec2.internal,52.89.75.128,available,subnet-e4fdf8247d2248b8,interface,False
eni-cce668f736fb4700,da:b1:94:2c:ec:7a,Interface 1 for i-1df4b3ae34c44fd9,10.125.12.26,ip-10-125-12-26.ec2.internal,53.154.24.151,attaching,subnet-68295b18900144ad,interface,True
eni-1bee8437e69441ee,6d:01:3c:d6:a7:3e,Interface 1 for i-7a3e883a8c734644,10.111.181.12,ip-10-111-181-12.ec2.internal,53.230.174.160,in-use,subnet-c992af5b44064881,interface,False
eni-96ac61ac9f5a440f,9b:93:41:a6:7f:bb,Interface 1 for i-69918b1c81b8461a,10.62.149.244,ip-10-62-149-244.ec2.internal,53.159.172.146,in-use,subnet-c422153d2d264a20,interface,True
eni-988dc3dd939b4c5d,b4:6f:82:f4:03:32,Interface 2 for i-69918b1c81b8461a,10.120.235.157,ip-10-120-235-157.ec2.internal,54.254.143.52,available,subnet-04959c10ae634b9c,interface,True
eni-da9b8c3e5ef54f7e,64:b3:18:e7:2e:e5,Interface 3 for i-69918b1c81b8461a,10.180.166.72,ip-10-180-166-72.ec2.internal,54.26.1.51,attaching,subnet-9543070158c74db1,interface,True
eni-3f31c6a946e646f3,69:12:d0:31:d7:04,Interface 1 for i-aee8f7e8e8e9478c,10.152.40.168,ip-10-152-40-168.ec2.internal,53.43.29.249,detaching,subnet-e034761f19b34fd5,efa,False
eni-b72700cc1f4c4c1b,66:a1:19:d8:3c:a0,Interface 1 for i-23c111568574408c,10.16.210.80,ip-10-16-210-80.ec2.internal,54.207.10.59,associated,subnet-6220c09b37764b3d,interface,True
eni-f28b17cad0e34778,fd:18:ae:6d:65:a9,Interface 2 for i-23c111568574408c,10.158.160.112,ip-10-158-160-112.ec2.internal,54.86.24.12,available,subnet-c422153d2d264a20,efa,False
eni-eb4caa4d02324b61,d6:30:a0:07:63:9c,Interface 1 for i-d7cddcbc3e884ade,10.127.177.216,ip-10-127-177-216.ec2.internal,52.56.226.184,attaching,subnet-35c512c8a1c84aa9,efa,True
eni-13f2021f2b5542e9,df:93:eb:9b:38:db,Interface 1 for i-80e49585689941c9,10.214.253.198,ip-10-214-253-198.ec2.internal,54.127.152.199,associated,subnet-ecab694e60ea46bf,efa,True
eni-f593efaa9f534626,bc:a1:cc:6a:74:f7,Interface 1 for i-b0157f1132db4f63,10.58.177.17,ip-10-58-177-17.ec2.internal,52.150.163.125,detaching,subnet-1bdfc8b0137643a2,efa,False
eni-e4406634346c422f,97:a2:33:c9:4d:26,Interface 2 for i-b0157f1132db4f63,10.182.9.114,ip-10-182-9-114.ec2.internal,54.234.151.164,detaching,subnet-a94a6d69f6de405c,interface,False
eni-38fa6ad932ec4980,ea:b7:7c:4c:4f:77,Interface 3 for i-b0157f1132db4f63,10.240.69.78,ip-10-240-69-78.ec2.internal,54.2.235.4,detaching,subnet-a94a6d69f6de405c,interface,False
eni-ad152e36778843fd,9e:72:d5:29:a7:e4,Interface 1 for i-33adc15946734ef4,10.225.97.118,ip-10-225-97-118.ec2.internal,53.196.84.39,associated,subnet-fce80d037aac45f1,efa,False
eni-9d21271f66ae43d1,9f:1e:65:a4:04:b2,Interface 2 for i-33adc15946734ef4,10.239.220.193,ip-10-239-220-193.ec2.internal,53.223.109.106,attaching,subnet-a94a6d69f6de405c,efa,True
eni-0c032b6fb06c4985,8f:3b:19:37:e7:76,Interface 1 for i-765908fe347740a0,10.173.130.220,ip-10-173-130-220.ec2.internal,52.245.3.71,available,subnet-9543070158c74db1,interface,False
eni-27d41b51f09c4078,66:e2:76:6c:df:b4,Interface 2 for i-765908fe347740a0,10.167.238.16,ip-10-167-238-16.ec2.internal,54.14.162.36,attaching,subnet-04959c10ae634b9c,efa,False
eni-23431d8e072b4e01,5d:dc:36:dc:3a:e7,Interface 1 for i-024b5fc1180c484f,10.169.55.33,ip-10-169-55-33.ec2.internal,52.219.240.151,associated,subnet-fce80d037aac45f1,interface,True
eni-b0f6fc22242a42b8,f5:d2:25:28:46:45,Interface 2 for i-024b5fc1180c484f,10.236.121.145,ip-10-236-121-145.ec2.internal,53.38.193.211,in-use,subnet-9e729379b92d42ff,interface,False
eni-650053a196124633,fe:24:0e:eb:11:6d,Interface 1 for i-266f3022a01e4137,10.221.40.206,ip-10-221-40-206.ec2.internal,53.141.216.176,available,subnet-a7a8144e75234345,efa,True
eni-56e22486bcca4582,09:79:39:b3:50:d5,Interface 2 for i-266f3022a01e4137,10.124.94.216,ip-10-124-94-216.ec2.internal,53.160.203.95,detaching,subnet-b82125089b06404f,efa,True
eni-0c694b8cc9a144cf,2c:29:5c:af:5d:80,Interface 1 for i-026176e891f2448a,10.21.131.210,ip-10-21-131-210.ec2.internal,54.81.243.66,associated,subnet-ecab694e60ea46bf,interface,True
eni-3c2b0640b64a4b64,9e:4d:61:b5:3e:9c,Interface 2 for i-026176e891f2448a,10.238.245.205,ip-10-238-245-205.ec2.internal,53.214.234.165,detaching,subnet-050903050f8c40d6,interface,False
eni-4d658ad7dd714606,1c:9c:d5:39:e0:b8,Interface 1 for i-0d63c3331e094e3e,10.232.20.176,ip-10-232-20-176.ec2.internal,53.197.251.128,detaching,subnet-9543070158c74db1,interface,True
eni-a6acaece5e184f8b,f3:01:b8:95:25:ad,Interface 1 for i-1261a062948d4e8c,10.156.200.178,ip-10-156-200-178.ec2.internal,54.43.92.78,available,subnet-e4fdf8247d2248b8,efa,True
eni-6848efab281d4d01,5e:ca:af:fb:9d:00,Interface 1 for i-c3efc898ec82481c,10.185.218.109,ip-10-185-218-109.ec2.internal,54.52.42.214,detaching,subnet-e034761f19b34fd5,efa,False
eni-2ab8bdf200ad4543,d1:00:01:49:1d:33,Interface 1 for i-a682d56e718a4cf8,10.62.83.95,ip-10-62-83-95.ec2.internal,52.185.145.14,detaching,subnet-fce80d037aac45f1,interface,True
eni-7b621c05cc604fd7,5b:50:1a:5d:5d:aa,Interface 2 for i-a682d56e718a4cf8,10.117.249.52,ip-10-117-249-52.ec2.internal,52.239.134.183,associated,subnet-96915c2c9bf84c7a,efa,False
eni-1868d7fc3d594c29,2d:6b:5d:87:7b:b0,Interface 3 for i-a682d56e718a4cf8,10.61.126.190,ip-10-61-126-190.ec2.internal,54.97.153.107,associated,subnet-6220c09b37764b3d,interface,True
eni-1cec00e6e29844a1,68:28:9a:e5:dd:65,Interface 1 for i-ea8f8e07724d44fe,10.61.152.190,ip-10-61-152-190.ec2.internal,52.132.0.15,attaching,subnet-a7a8144e75234345,efa,False
eni-edd1a96172e145d0,07:6b:be:41:c8:cd,Interface 2 for i-ea8f8e07724d44fe,10.101.37.169,ip-10-101-37-169.ec2.internal,54.215.220.44,attaching,subnet-c422153d2d264a20,interface,True
eni-65d71746659d4ed8,b6:30:da:6d:48:f0,Interface 1 for i-dbcfa15704ad4d6e,10.20.195.224,ip-10-20-195-224.ec2.internal,53.160.104.26,in-use,subnet-a94a6d69f6de405c,interface,True
eni-6e5c9a7fa1b7487f,db:01:df:69:07:9e,Interface 2 for i-dbcfa15704ad4d6e,10.74.229.165,ip-10-74-229-165.ec2.internal,54.80.37.148,in-use,subnet-c422153d2d264a20,efa,True
eni-c0174efbcd1d42eb,0f:09:b2:ca:12:90,Interface 1 for i-46648a9572df41ae,10.46.205.254,ip-10-46-205-254.ec2.internal,53.11.86.202,available,subnet-e034761f19b34fd5,efa,False
eni-9406df79d45b40c1,72:15:b5:ec:19:49,Interface 1 for i-49db493c61ce4dfb,10.170.213.237,ip-10-170-213-237.ec2.internal,52.111.231.48,available,subnet-c992af5b44064881,interface,True
eni-151da3610a7747fd,f9:4f:70:58:62:c7,Interface 2 for i-49db493c61ce4dfb,10.99.40.142,ip-10-99-40-142.ec2.internal,53.184.152.220,available,subnet-9e729379b92d42ff,efa,True
eni-ae972cdd26654819,69:f7:70:af:41:47,Interface 1 for i-4b27aed406744b86,10.205.188.148,ip-10-205-188-148.ec2.internal,54.194.49.130,available,subnet-6220c09b37764b3d,interface,False
eni-c647f019770b4b74,2f:b1:09:8d:78:9e,Interface 1 for i-8d700ab0e8f649b2,10.49.7.117,ip-10-49-7-117.ec2.internal,54.113.177.99,available,subnet-050903050f8c40d6,efa,True
eni-aa0ceb91d2084581,08:62:c4:54:1e:c0,Interface 1 for i-b3f9a1bb96d7400a,10.106.61.215,ip-10-106-61-215.ec2.internal,53.106.207.244,detaching,subnet-c992af5b44064881,interface,False
eni-f8f43020df8d4fe0,34:51:3a:b6:93:5c,Interface 2 for i-b3f9a1bb96d7400a,10.96.247.88,ip-10-96-247-88.ec2.internal,52.191.28.120,associated,subnet-e034761f19b34fd5,interface,True
eni-97003acbd0154393,c6:be:b2:6f:49:72,Interface 1 for i-ae6721618f814b54,10.24.105.200,ip-10-24-105-200.ec2.internal,53.192.252.166,detaching,subnet-491196a60d164ae6,interface,True
eni-55b844ac334e4d19,73:98:b1:52:e3:9b,Interface 1 for i-6e59484f978449b8,10.213.14.229,ip-10-213-14-229.ec2.internal,54.9.154.151,attaching,subnet-a94a6d69f6de405c,interface,True
eni-21740c1ed1294363,85:5f:88:26:61:4f,Interface 1 for i-66e1771951724622,10.190.152.173,ip-10-190-152-173.ec2.internal,52.209.194.94,available,subnet-c422153d2d264a20,interface,True
eni-e936749d977142fa,65:3c:8c:00:10:30,Interface 1 for i-475076dc90eb4b04,10.157.84.84,ip-10-157-84-84.ec2.internal,54.197.66.231,attaching,subnet-e034761f19b34fd5,interface,True
eni-d5d9945b327e4971,55:8b:af:c6:2d:ee,Interface 2 for i-475076dc90eb4b04,10.154.199.224,ip-10-154-199-224.ec2.internal,53.245.191.211,attaching,subnet-1bdfc8b0137643a2,efa,False
eni-842a2a40249848e2,73:0e:26:67:00:ac,Interface 1 for i-db999364a9244f7a,10.160.131.8,ip-10-160-131-8.ec2.internal,53.9.166.226,available,subnet-9543070158c74db1,interface,True
eni-69e4409cfe504d19,3d:b4:98:21:cf:ef,Interface 2 for i-db999364a9244f7a,10.131.36.35,ip-10-131-36-35.ec2.internal,52.247.143.24,in-use,subnet-c992af5b44064881,efa,False
eni-bdb3973061324d06,a2:5e:bf:89:01:c6,Interface 1 for i-02fab6a452644842,10.214.54.3,ip-10-214-54-3.ec2.internal,54.71.165.189,available,subnet-35c512c8a1c84aa9,efa,True
eni-81fae29358fa4b32,c9:18:e7:95:07:ab,Interface 1 for i-adc8868086614bd4,10.243.201.3,ip-10-243-201-3.ec2.internal,53.56.17.249,detaching,subnet-b82125089b06404f,efa,False
eni-a1d45df7517e42f7,36:92:d5:e2:be:99,Interface 1 for i-99c02fe8a10d4d67,10.182.145.75,ip-10-182-145-75.ec2.internal,53.52.56.186,associated,subnet-9e729379b92d42ff,efa,True
eni-357e8552cf634f2d,65:b4:30:41:21:01,Interface 2 for i-99c02fe8a10d4d67,10.125.137.159,ip-10-125-137-159.ec2.internal,54.239.38.112,available,subnet-9e729379b92d42ff,interface,True
eni-76ba5eb56f884498,81:1b:82:cf:fa:cf,Interface 1 for i-e5b063e4a92f4018,10.54.135.63,ip-10-54-135-63.ec2.internal,52.187.103.133,attaching,subnet-a94a6d69f6de405c,interface,True
eni-c240d673a7cd4b43,15:00:99:4d:1b:3a,Interface 1 for i-6aa50f23b2a8491a,10.149.107.159,ip-10-149-107-159.ec2.internal,52.60.7.91,in-use,subnet-532865b57c9c43f8,efa,True
eni-d227e79272814e66,40:f8:e3:3e:4f:ae,Interface 2 for i-6aa50f23b2a8491a,10.89.22.91,ip-10-89-22-91.ec2.internal,54.167.165.122,detaching,subnet-9543070158c74db1,interface,True
eni-bf4a756481e34707,8f:81:e4:b9:23:e9,Interface 3 for i-6aa50f23b2a8491a,10.234.242.245,ip-10-234-242-245.ec2.internal,54.104.157.181,attaching,subnet-1bdfc8b0137643a2,efa,False
eni-a4e9088b216147f1,a8:80:9e:04:2f:8d,Interface 1 for i-85898e022cb545d3,10.252.114.62,ip-10-252-114-62.ec2.internal,52.184.169.42,in-use,subnet-050903050f8c40d6,efa,True
eni-24f95b0bfa774bc2,70:45:fa:e6:c6:75,Interface 1 for i-837005fee6604118,10.44.8.21,ip-10-44-8-21.ec2.internal,53.213.126.185,associated,subnet-b82125089b06404f,efa,True
eni-ca448209d7514062,19:57:8f:15:23:60,Interface 2 for i-837005fee6604118,10.187.179.103,ip-10-187-179-103.ec2.internal,52.167.194.207,attaching,subnet-532865b57c9c43f8,interface,True
eni-bdc431be498b49d5,94:64:3f:fd:a5:74,Interface 3 for i-837005fee6604118,10.254.193.248,ip-10-254-193-248.ec2.internal,54.143.69.113,detaching,subnet-532865b57c9c43f8,interface,False
eni-3d3e0f12349f4ace,10:a7:81:b8:0a:11,Interface 1 for i-a2c6e871cdc8456d,10.160.27.13,ip-10-160-27-13.ec2.internal,52.6.85.196,available,subnet-a7a8144e75234345,efa,True
eni-88c2bda1eb3741a2,c2:35:7c:d2:8a:8b,Interface 1 for i-56c97f493c31408f,10.100.222.89,ip-10-100-222-89.ec2.internal,54.102.1.49,detaching,subnet-9543070158c74db1,interface,True
eni-172d42c1347342ec,b8:40:31:24:81:f4,Interface 2 for i-56c97f493c31408f,10.99.177.224,ip-10-99-177-224.ec2.internal,52.190.205.2,detaching,subnet-9543070158c74db1,interface,True
eni-7aefa463a44c4752,b3:7d:95:46:2d:fa,Interface 3 for i-56c97f493c31408f,10.47.105.40,ip-10-47-105-40.ec2.internal,54.94.214.115,associated,subnet-68295b18900144ad,interface,False
eni-a0ac7b2f1d014a35,7e:e8:88:8a:38:23,Interface 1 for i-e0a67cb1073740f0,10.206.136.128,ip-10-206-136-128.ec2.internal,52.187.42.230,associated,subnet-050903050f8c40d6,interface,False
eni-605e112c3dc2410e,7f:d7:2d:67:6c:55,Interface 2 for i-e0a67cb1073740f0,10.42.246.31,ip-10-42-246-31.ec2.internal,54.241.154.251,available,subnet-1bdfc8b0137643a2,interface,False
eni-01049f621e334e0d,71:49:e3:bd:a0:24,Interface 1 for i-19de946b84ce42e8,10.42.192.248,ip-10-42-192-248.ec2.internal,53.196.100.221,available,subnet-e034761f19b34fd5,efa,True
eni-6098e221f9744c5b,b0:d4:25:66:95:ea,Interface 2 for i-19de946b84ce42e8,10.117.234.33,ip-10-117-234-33.ec2.internal,52.10.4.65,in-use,subnet-c992af5b44064881,interface,True
eni-f8edc4cc383e4aef,89:b3:79:ad:66:4d,Interface 1 for i-0992de6572844a30,10.72.173.215,ip-10-72-173-215.ec2.internal,54.150.210.122,associated,subnet-1bdfc8b0137643a2,interface,False
eni-421db4f3ec244aea,d0:fd:d7:38:a4:1d,Interface 1 for i-3b10bee7f7f5476d,10.121.211.215,ip-10-121-211-215.ec2.internal,53.126.69.59,available,subnet-532865b57c9c43f8,interface,True
eni-507dc6a09f874c1f,8c:b2:58:c7:8c:8d,Interface 2 for i-3b10bee7f7f5476d,10.252.36.193,ip-10-252-36-193.ec2.internal,52.63.201.188,in-use,subnet-6220c09b37764b3d,efa,False
eni-efc1984ea871401a,80:c5:ec:f1:30:d9,Interface 3 for i-3b10bee7f7f5476d,10.66.41.186,ip-10-66-41-186.ec2.internal,54.9.66.252,in-use,subnet-a7a8144e75234345,efa,False
eni-7b7f6056ff3e44ce,e2:45:41:d9:39:5c,Interface 1 for i-f0c39e69ba33448e,10.145.142.157,ip-10-145-142-157.ec2.internal,54.136.66.45,detaching,subnet-9543070158c74db1,efa,True
eni-42927018591a4811,c3:cf:b8:b5:23:3e,Interface 2 for i-f0c39e69ba33448e,10.104.11.153,ip-10-104-11-153.ec2.internal,52.60.20.234,attaching,subnet-9e729379b92d42ff,efa,True
eni-2872c7f5aac24c32,54:1c:1c:5b:3a:85,Interface 3 for i-f0c39e69ba33448e,10.42.23.208,ip-10-42-23-208.ec2.internal,52.89.217.71,attaching,subnet-e4fdf8247d2248b8,efa,True
eni-22da707da5d54d0b,da:2d:b8:bd:fb:df,Interface 1 for i-ea76dc90a58e434b,10.127.8.228,ip-10-127-8-228.ec2.internal,54.45.252.202,available,subnet-b82125089b06404f,interface,True
eni-42e8470f89f34643,9b:72:a1:40:79:11,Interface 1 for i-a7e254ea214f490b,10.10.251.143,ip-10-10-251-143.ec2.internal,53.179.176.30,associated,subnet-68295b18900144ad,interface,False
eni-d0d403502ddb4abe,e4:bf:4d:66:6a:78,Interface 2 for i-a7e254ea214f490b,10.137.171.234,ip-10-137-171-234.ec2.internal,54.6.140.177,in-use,subnet-050903050f8c40d6,interface,False
eni-f8450926727d4b88,10:c4:4e:01:73:9b,Interface 3 for i-a7e254ea214f490b,10.212.254.212,ip-10-212-254-212.ec2.internal,52.21.51.175,available,subnet-c992af5b44064881,interface,True
eni-79bea25e87f8424f,8e:7d:5b:69:c0:99,Interface 1 for i-3081055ea0494d1c,10.135.201.50,ip-10-135-201-50.ec2.internal,52.165.105.164,detaching,subnet-9e729379b92d42ff,efa,False
eni-404ba174d7d14a26,a5:be:4d:76:90:10,Interface 2 for i-3081055ea0494d1c,10.72.7.153,ip-10-72-7-153.ec2.internal,54.207.143.194,attaching,subnet-1bdfc8b0137643a2,interface,True
eni-a86640340d6a4cf6,d2:34:74:aa:36:d9,Interface 3 for i-3081055ea0494d1c,10.114.21.148,ip-10-114-21-148.ec2.internal,54.230.97.87,associated,subnet-ecab694e60ea46bf,interface,False
eni-cd1ba743596d44a5,6d:a5:48:6a:87:83,Interface 1 for i-6785323abe42407c,10.126.50.86,ip-10-126-50-86.ec2.internal,53.223.159.205,available,subnet-35c512c8a1c84aa9,interface,False
eni-b6339d4cab6d46bb,4a:e4:c0:bb:db:4b,Interface 2 for i-6785323abe42407c,10.21.78.109,ip-10-21-78-109.ec2.internal,53.82.43.165,detaching,subnet-9543070158c74db1,efa,True
eni-d5cd73574ca941b8,e9:c1:f3:a9:a0:78,Interface 3 for i-6785323abe42407c,10.101.247.85,ip-10-101-247-85.ec2.internal,54.253.230.227,associated,subnet-c422153d2d264a20,interface,False
eni-57dff3bdaeb4410f,d6:3b:2c:84:c9:c4,Interface 1 for i-43557b5721ad4e1f,10.65.34.194,ip-10-65-34-194.ec2.internal,52.203.232.121,detaching,subnet-04959c10ae634b9c,efa,False
eni-a03bd1341e5c4480,3b:7b:06:29:3f:23,Interface 2 for i-43557b5721ad4e1f,10.219.225.181,ip-10-219-225-181.ec2.internal,53.5.54.184,available,subnet-68295b18900144ad,interface,False
eni-76cf8679cebf4ec9,10:4e:37:f2:59:36,Interface 1 for i-16da534e28b34406,10.120.244.75,ip-10-120-244-75.ec2.internal,54.177.191.240,available,subnet-04959c10ae634b9c,efa,False
eni-5d55ae40d488472f,79:3d:a9:a1:aa:2f,Interface 2 for i-16da534e28b34406,10.47.10.192,ip-10-47-10-192.ec2.internal,54.65.133.25,detaching,subnet-050903050f8c40d6,interface,True
eni-cca7259404a0453d,73:07:c5:f5:83:a8,Interface 3 for i-16da534e28b34406,10.252.36.101,ip-10-252-36-101.ec2.internal,53.102.237.84,associated,subnet-35c512c8a1c84aa9,interface,True
eni-4e78068d73004314,54:9a:60:4c:6b:f4,Interface 1 for i-22a20eb0330f446d,10.91.251.137,ip-10-91-251-137.ec2.internal,53.192.235.201,available,subnet-35c512c8a1c84aa9,interface,True
eni-32a01385a5a54839,6a:0f:fb:19:10:63,Interface 2 for i-22a20eb0330f446d,10.43.221.5,ip-10-43-221-5.ec2.internal,54.161.150.148,in-use,subnet-96915c2c9bf84c7a,interface,True
eni-9fc724f9c0f645e2,1f:4e:4e:6c:e9:7e,Interface 1 for i-c272dd298dde4dc1,10.90.68.88,ip-10-90-68-88.ec2.internal,54.58.240.69,attaching,subnet-532865b57c9c43f8,interface,True
eni-88afea5db8b8443d,31:1e:90:2e:ee:32,Interface 2 for i-c272dd298dde4dc1,10.206.165.43,ip-10-206-165-43.ec2.internal,54.135.19.80,available,subnet-35c512c8a1c84aa9,efa,False
eni-50df88ba18eb47b9,f3:87:c9:8a:11:e7,Interface 1 for i-34dd41d87c244dd5,10.67.197.183,ip-10-67-197-183.ec2.internal,52.21.195.62,associated,subnet-e034761f19b34fd5,interface,False
eni-252a23d6273e4f0a,3b:83:d7:d3:3e:1c,Interface 2 for i-34dd41d87c244dd5,10.223.24.164,ip-10-223-24-164.ec2.internal,52.81.9.148,detaching,subnet-9543070158c74db1,efa,False
eni-42974e0d6e2343de,cf:c5:5b:07:b5:05,Interface 3 for i-34dd41d87c244dd5,10.178.115.65,ip-10-178-115-65.ec2.internal,52.118.202.41,available,subnet-9543070158c74db1,interface,False
eni-22b74f999d654879,d4:6c:cd:6f:6d:6f,Interface 1 for i-478ead6266384ab8,10.197.17.104,ip-10-197-17-104.ec2.internal,53.178.203.31,detaching,subnet-b82125089b06404f,efa,False
eni-d87414ed19254cf8,36:dd:36:62:46:67,Interface 1 for i-a54235204ee24ad5,10.173.254.129,ip-10-173-254-129.ec2.internal,52.49.120.142,associated,subnet-ecab694e60ea46bf,interface,False
eni-06b39e573911494a,14:26:af:40:6a:0e,Interface 2 for i-a54235204ee24ad5,10.81.8.58,ip-10-81-8-58.ec2.internal,54.130.30.227,associated,subnet-050903050f8c40d6,interface,True
eni-53890fc5dfb04ce7,b9:0b:ee:75:48:71,Interface 3 for i-a54235204ee24ad5,10.122.226.62,ip-10-122-226-62.ec2.internal,52.52.44.135,available,subnet-96915c2c9bf84c7a,efa,True
eni-cb705bdd8a544b26,7b:0b:ab:4d:b7:72,Interface 1 for i-e08bab75774f4698,10.104.182.193,ip-10-104-182-193.ec2.internal,52.79.159.97,available,subnet-68295b18900144ad,interface,False
eni-960b7c8f05e843ef,b4:f0:e9:c0:09:94,Interface 1 for i-b3198de5f5464d79,10.44.178.236,ip-10-44-178-236.ec2.internal,53.68.30.216,in-use,subnet-9543070158c74db1,efa,True
eni-f42deecaffd84e83,cd:68:19:83:0f:73,Interface 1 for i-4e97936670944491,10.45.171.62,ip-10-45-171-62.ec2.internal,53.132.136.25,in-use,subnet-532865b57c9c43f8,interface,False
eni-6a1a806acadf4f5d,2e:27:01:94:aa:1f,Interface 1 for i-eb7a6f0ba49b475c,10.158.47.109,ip-10-158-47-109.ec2.internal,54.150.3.175,available,subnet-491196a60d164ae6,interface,False
eni-2e112226a78142cd,b1:00:d5:f0:a4:d0,Interface 1 for i-6ebb50c9fd6a4f62,10.189.167.153,ip-10-189-167-153.ec2.internal,54.228.72.129,attaching,subnet-96915c2c9bf84c7a,efa,False
eni-3ca00d9d8b2f419f,2f:cf:b8:8a:1d:f5,Interface 1 for i-80a9c6a27d5346d8,10.178.160.179,ip-10-178-160-179.ec2.internal,53.82.203.163,attaching,subnet-a94a6d69f6de405c,efa,True
eni-887de2dbc8894a3f,c4:72:4c:c5:47:f1,Interface 2 for i-80a9c6a27d5346d8,10.49.170.63,ip-10-49-170-63.ec2.internal,54.15.75.23,attaching,subnet-9543070158c74db1,efa,False
eni-8780483463c94b7f,9a:91:01:a5:ff:14,Interface 3 for i-80a9c6a27d5346d8,10.236.177.61,ip-10-236-177-61.ec2.internal,52.79.191.212,available,subnet-68295b18900144ad,efa,True
eni-7855bc07647c4513,ea:c1:13:a7:48:12,Interface 1 for i-97fdde0c71fd40e1,10.199.165.152,ip-10-199-165-152.ec2.internal,53.7.162.160,detaching,subnet-68295b18900144ad,efa,True
eni-abfecfcf175e4705,ae:9a:47:8b:9f:94,Interface 1 for i-a25e4be4a97a4654,10.86.161.85,ip-10-86-161-85.ec2.internal,52.63.86.85,attaching,subnet-a7a8144e75234345,interface,False
eni-6ac0c08f7d08471f,43:8d:14:16:0e:76,Interface 1 for i-4785403c2acb49e2,10.254.56.171,ip-10-254-56-171.ec2.internal,52.108.0.208,in-use,subnet-c992af5b44064881,efa,True
eni-d0fe03c331de4e2a,e8:9a:9d:42:42:1a,Interface 1 for i-c0d119d78bbe4c54,10.198.175.91,ip-10-198-175-91.ec2.internal,53.6.124.7,available,subnet-fce80d037aac45f1,interface,True
eni-9433d0d9c9424d92,cb:3c:22:7b:26:a1,Interface 1 for i-34222706e0a147a9,10.161.190.247,ip-10-161-190-247.ec2.internal,53.108.155.49,in-use,subnet-491196a60d164ae6,efa,False
eni-4c408401cd60447d,06:1b:28:59:c6:a3,Interface 1 for i-89d69c2aabbb44d9,10.181.208.104,ip-10-181-208-104.ec2.internal,53.182.131.231,available,subnet-e4fdf8247d2248b8,interface,False
eni-abdc4fa035234257,84:49:9c:76:16:36,Interface 1 for i-3fbc09edffb84d1b,10.54.119.119,ip-10-54-119-119.ec2.internal,54.3.98.162,available,subnet-e4fdf8247d2248b8,efa,True
eni-06fba90b7d3b48f5,5c:e8:0a:64:4c:06,Interface 2 for i-3fbc09edffb84d1b,10.22.70.113,ip-10-22-70-113.ec2.internal,52.101.131.209,associated,subnet-04959c10ae634b9c,interface,False
eni-7b8b18e2aac641a3,d3:00:13:77:05:62,Interface 3 for i-3fbc09edffb84d1b,10.213.0.78,ip-10-213-0-78.ec2.internal,54.36.200.135,attaching,subnet-ecab694e60ea46bf,efa,True
eni-1993e6bb199d48f9,cc:0d:bc:75:77:25,Interface 1 for i-cddb6ecd31ab4cea,10.137.136.202,ip-10-137-136-202.ec2.internal,52.73.233.165,detaching,subnet-9e729379b92d42ff,interface,False
eni-b69967880afb4e09,eb:06:65:9d:ac:93,Interface 1 for i-ea93b13bbb034bbf,10.1.19.236,ip-10-1-19-236.ec2.internal,53.24.16.217,attaching,subnet-6220c09b37764b3d,interface,False
eni-0910ae0a91b74fbf,97:38:eb:fd:6c:25,Interface 1 for i-3c6b60276f3a49e8,10.17.134.153,ip-10-17-134-153.ec2.internal,53.107.44.11,attaching,subnet-a7a8144e75234345,interface,False
