id,imageid,instancetype,iaminstanceprofile,launchtime,launchtimeunix,monitoringstate,state,availabilityzone,tenancy,architecture,ebsoptimized,bootmode,instancelifecycle,hibernationoptions
i-08f910d279df4b00,ami-5db0582b,t2.micro,arn:aws:iam::266480780430:instance-profile/78ef69b7,2024-09-23T10:44:00Z,1653236933,disabled,stopped,eu-north-1a,dedicated,x86_64,False,uefi,,True
i-ccbe525bcd02464e,ami-f9a5ebdd,m5.large,arn:aws:iam::266480780430:instance-profile/c5dc485f,2024-11-13T02:48:00Z,1609663406,pending,stopped,eu-north-1b,host,x86_64,False,legacy-bios,,True
i-6997b2a19e00474b,ami-e368acbc,m5.large,arn:aws:iam::266480780430:instance-profile/d28b5f95,2024-08-05T02:13:00Z,1691959856,disabling,stopped,eu-north-1b,dedicated,x86_64,False,uefi,spot,True
i-bf537e50dcd64611,ami-d9682c9f,r4.large,arn:aws:iam::266480780430:instance-profile/0ffa635c,2024-06-01T05:26:00Z,1624031094,enabled,terminated,eu-north-1b,host,arm64,True,uefi,spot,True
i-bc6710b998544c9b,ami-3a9f7d72,r4.large,arn:aws:iam::266480780430:instance-profile/d3d7dab6,2024-09-22T15:35:00Z,1695451374,enabled,terminated,eu-north-1b,host,x86_64,False,legacy-bios,,True
i-9f7817e7a75b4879,ami-a86769c0,t2.micro,arn:aws:iam::266480780430:instance-profile/e2c4b0c9,2024-10-21T01:46:00Z,1639366646,disabled,running,eu-north-1b,dedicated,x86_64,True,legacy-bios,,False
i-fb4e0ef4682a4995,ami-7d41d75a,t2.micro,arn:aws:iam::266480780430:instance-profile/5b479630,2024-10-02T15:53:00Z,1687498439,disabled,running,eu-north-1a,default,x86_64,False,legacy-bios,scheduled,True
i-bca9b7c4aff64a5a,ami-0148d73b,c4.large,arn:aws:iam::266480780430:instance-profile/a5e3a3ab,2024-03-07T03:48:00Z,1606060219,disabling,stopped,eu-north-1a,default,arm64,False,uefi,scheduled,False
i-2bd3a8443c4b468c,ami-8b4dcc4c,r4.large,arn:aws:iam::266480780430:instance-profile/9773d25c,2024-12-25T15:56:00Z,1623591636,enabled,terminated,eu-north-1a,default,x86_64,False,uefi,,True
i-83d659f7ad184771,ami-967f7c10,t2.micro,arn:aws:iam::266480780430:instance-profile/5cdf1905,2024-08-25T06:28:00Z,1669136568,pending,terminated,eu-north-1b,host,x86_64,True,uefi,,True
i-f2555449acbd4f5f,ami-888634c6,m5.large,arn:aws:iam::266480780430:instance-profile/07dcc0f4,2024-10-15T01:47:00Z,1648425135,enabled,terminated,eu-north-1b,host,x86_64,True,uefi,scheduled,False
i-a23226e8d7d94f99,ami-5bf44cc6,c4.large,arn:aws:iam::266480780430:instance-profile/d30d3ea4,2024-09-12T19:17:00Z,1633379497,pending,stopped,eu-north-1b,default,x86_64,True,uefi,scheduled,True
i-52f81f975dcc4902,ami-ad5ffe95,m5.large,arn:aws:iam::266480780430:instance-profile/16444612,2024-07-03T15:54:00Z,1611062404,pending,stopped,eu-north-1a,dedicated,x86_64,True,uefi,,False
i-1a94000cc6c1442b,ami-733dc863,t2.micro,arn:aws:iam::266480780430:instance-profile/b44563e7,2024-04-11T02:13:00Z,1610050032,enabled,terminated,eu-north-1b,default,arm64,True,uefi,spot,True
i-c0745639877343fc,ami-076658a3,t2.micro,arn:aws:iam::266480780430:instance-profile/1fa3fe01,2024-04-25T22:07:00Z,1647242576,enabled,stopped,eu-north-1b,host,x86_64,False,uefi,scheduled,False
i-fc2804040cdb4ec6,ami-c8abada0,r4.large,arn:aws:iam::266480780430:instance-profile/986c811f,2024-08-14T15:12:00Z,1608389312,enabled,stopped,eu-north-1b,host,x86_64,False,legacy-bios,,True
i-7926f52918cb481d,ami-e5596900,m5.large,arn:aws:iam::266480780430:instance-profile/8a416b4b,2024-07-22T12:24:00Z,1633952471,disabling,terminated,eu-north-1a,dedicated,arm64,True,legacy-bios,,True
i-80e306f2fdb646ca,ami-ded7deac,r4.large,arn:aws:iam::266480780430:instance-profile/737c5969,2024-11-11T00:11:00Z,1669029506,enabled,terminated,eu-north-1b,dedicated,arm64,False,legacy-bios,,True
i-549c37faa940416e,ami-0a94a299,m5.large,arn:aws:iam::266480780430:instance-profile/b157a200,2024-12-12T21:50:00Z,1626030708,pending,terminated,eu-north-1a,default,x86_64,True,legacy-bios,spot,False
i-d34d5632e7224e0c,ami-88ffc841,c4.large,arn:aws:iam::266480780430:instance-profile/ce92a925,2024-05-10T12:43:00Z,1697588042,disabling,running,eu-north-1b,dedicated,x86_64,False,uefi,,True
i-6638317277a64cd5,ami-9b220123,m5.large,arn:aws:iam::266480780430:instance-profile/bba69728,2024-03-02T14:02:00Z,1665669621,enabled,running,eu-north-1b,host,x86_64,True,uefi,,False
i-3b12a17d13fa4035,ami-14dc5adf,m5.large,arn:aws:iam::266480780430:instance-profile/9c96937a,2024-06-03T23:30:00Z,1685269716,disabled,running,eu-north-1b,dedicated,x86_64,True,uefi,scheduled,True
i-ef7e5d8751264c70,ami-f5b77111,m5.large,arn:aws:iam::266480780430:instance-profile/b6eff7b0,2024-01-14T08:34:00Z,1659429362,enabled,terminated,eu-north-1a,dedicated,x86_64,True,legacy-bios,,True
i-c89c82a90c324fbf,ami-a82f4488,m5.large,arn:aws:iam::266480780430:instance-profile/5c7f1fef,2024-03-23T23:35:00Z,1697659206,enabled,stopped,eu-north-1a,host,x86_64,True,uefi,,True
i-1ddf76d89fed4aca,ami-aab58edb,m5.large,arn:aws:iam::266480780430:instance-profile/dc44f013,2024-03-10T08:34:00Z,1680104101,disabling,running,eu-north-1b,host,arm64,False,uefi,spot,True
i-83a10b112b3843ac,ami-108b18b2,c4.large,arn:aws:iam::266480780430:instance-profile/1480b891,2024-09-18T12:41:00Z,1653821874,disabled,running,eu-north-1a,host,arm64,False,legacy-bios,,False
i-03482fd5d5ca4ec5,ami-3ba250f0,m5.large,arn:aws:iam::266480780430:instance-profile/8a3c33e9,2024-04-21T22:49:00Z,1676937186,pending,terminated,eu-north-1b,host,arm64,False,legacy-bios,spot,False
i-a477cc1ffec34093,ami-3f43b5a9,t2.micro,arn:aws:iam::266480780430:instance-profile/9933c2ac,2024-11-16T17:53:00Z,1646621383,disabling,terminated,eu-north-1b,dedicated,x86_64,False,legacy-bios,spot,False
i-bf1a5974480b4f74,ami-3c60568e,r4.large,arn:aws:iam::266480780430:instance-profile/caf73f57,2024-08-27T16:48:00Z,1699025185,pending,running,eu-north-1a,default,arm64,True,legacy-bios,,False
i-96999570efd14490,ami-8228b42b,m5.large,arn:aws:iam::266480780430:instance-profile/ca5f028c,2024-06-12T23:17:00Z,1694568200,enabled,running,eu-north-1b,host,x86_64,True,legacy-bios,scheduled,False
i-ea70fe52cb1c4751,ami-8467beb5,r4.large,arn:aws:iam::266480780430:instance-profile/a078e044,2024-12-11T02:17:00Z,1622058141,enabled,running,eu-north-1a,host,arm64,True,legacy-bios,,True
i-128d148a16ff4cdb,ami-234b01b7,c4.large,arn:aws:iam::266480780430:instance-profile/55738ed5,2024-02-04T17:14:00Z,1675272418,disabling,terminated,eu-north-1a,dedicated,arm64,False,uefi,spot,False
i-c0e2db9ae3654f9a,ami-2b516ea6,m5.large,arn:aws:iam::266480780430:instance-profile/a39a497d,2024-01-04T03:20:00Z,1692337320,pending,stopped,eu-north-1a,default,x86_64,True,uefi,scheduled,False
i-82a5309c1bf34cf2,ami-201fd4a6,m5.large,arn:aws:iam::266480780430:instance-profile/53bab34b,2024-11-07T13:38:00Z,1635401562,disabling,running,eu-north-1b,dedicated,x86_64,False,uefi,spot,True
i-bf675668e9c84700,ami-525d02cc,m5.large,arn:aws:iam::266480780430:instance-profile/6a6fb393,2024-11-02T11:45:00Z,1649837915,disabled,stopped,eu-north-1a,dedicated,x86_64,True,legacy-bios,,False
i-ccde09c74dd542d6,ami-a4fa064c,m5.large,arn:aws:iam::266480780430:instance-profile/6c3eb1cd,2024-02-13T22:34:00Z,1662981833,pending,terminated,eu-north-1a,host,x86_64,False,uefi,,True
i-c40c43fc729d4bba,ami-a462e862,m5.large,arn:aws:iam::266480780430:instance-profile/03114ec0,2024-03-20T09:46:00Z,1632633855,disabling,stopped,eu-north-1a,host,x86_64,False,uefi,scheduled,False
i-bf0e88e59d304b2c,ami-6f4a3616,c4.large,arn:aws:iam::266480780430:instance-profile/697124f2,2024-06-04T09:20:00Z,1610119636,disabling,running,eu-north-1b,dedicated,x86_64,False,uefi,,True
i-ce5637ff06bd4b64,ami-91498912,t2.micro,arn:aws:iam::266480780430:instance-profile/6b0ca069,2024-06-26T04:46:00Z,1646218377,pending,running,eu-north-1b,default,x86_64,True,legacy-bios,spot,True
i-9c5e999efb75452f,ami-d70faf2a,m5.large,arn:aws:iam::266480780430:instance-profile/f8813750,2024-09-07T17:06:00Z,1628791771,enabled,running,eu-north-1a,host,x86_64,True,legacy-bios,,True
i-b37dd5e33b3d4a9e,ami-ab679ac8,r4.large,arn:aws:iam::266480780430:instance-profile/e94d1caf,2024-08-07T11:54:00Z,1686358432,enabled,stopped,eu-north-1a,default,x86_64,False,legacy-bios,spot,False
i-443d5fb82ffd4e51,ami-bb592e95,c4.large,arn:aws:iam::266480780430:instance-profile/f6da8924,2024-07-03T20:44:00Z,1602128254,disabling,running,eu-north-1a,host,x86_64,True,legacy-bios,spot,True
i-64033587928445ea,ami-becb50b1,m5.large,arn:aws:iam::266480780430:instance-profile/c27e0164,2024-09-17T14:17:00Z,1614542124,pending,running,eu-north-1a,dedicated,x86_64,False,uefi,spot,True
i-b012872c9f3c42c9,ami-48d3b9b2,m5.large,arn:aws:iam::266480780430:instance-profile/4004cc83,2024-02-03T15:57:00Z,1650754561,enabled,running,eu-north-1a,dedicated,arm64,True,uefi,,False
i-32c90716de74494d,ami-4de5891e,t2.micro,arn:aws:iam::266480780430:instance-profile/ed48c1ee,2024-05-18T21:47:00Z,1602995182,disabled,running,eu-north-1b,host,x86_64,True,uefi,,False
i-26b61509cd674376,ami-e64cc182,t2.micro,arn:aws:iam::266480780430:instance-profile/6b56e1d6,2024-06-23T03:27:00Z,1638248289,disabling,terminated,eu-north-1a,dedicated,x86_64,True,uefi,scheduled,False
i-cba5ba96d3c64227,ami-9dd5d3aa,c4.large,arn:aws:iam::266480780430:instance-profile/4192fa44,2024-01-03T19:43:00Z,1662206725,disabled,terminated,eu-north-1b,default,x86_64,False,uefi,,True
i-7bb34cebd75e4c2c,ami-e8ca844e,r4.large,arn:aws:iam::266480780430:instance-profile/44217f24,2024-09-01T09:19:00Z,1632790124,enabled,running,eu-north-1a,dedicated,x86_64,True,legacy-bios,,True
i-3ae2403537e048b1,ami-37f75ca9,t2.micro,arn:aws:iam::266480780430:instance-profile/a140185b,2024-12-15T18:36:00Z,1689121919,disabling,running,eu-north-1a,host,arm64,True,uefi,,True
i-73dd0788afba4e5e,ami-4014507a,m5.large,arn:aws:iam::266480780430:instance-profile/babd6e7f,2024-08-19T16:57:00Z,1646786282,disabling,running,eu-north-1b,dedicated,arm64,True,uefi,spot,True
i-2658e857c87746c3,ami-e101d2a4,m5.large,arn:aws:iam::266480780430:instance-profile/158effe9,2024-01-02T13:56:00Z,1628927295,disabled,terminated,eu-north-1a,dedicated,x86_64,True,legacy-bios,spot,False
i-e0659dd29b834024,ami-c2b51923,m5.large,arn:aws:iam::266480780430:instance-profile/8247451a,2024-12-01T13:49:00Z,1616494625,disabled,terminated,eu-north-1a,default,x86_64,False,uefi,spot,True
i-8437ea0f993242e1,ami-86eb1518,t2.micro,arn:aws:iam::266480780430:instance-profile/2c2dc9c5,2024-11-05T06:43:00Z,1632437581,disabling,running,eu-north-1a,dedicated,x86_64,False,uefi,spot,True
i-c3f30691b7a84321,ami-9699f401,c4.large,arn:aws:iam::266480780430:instance-profile/d449f71d,2024-12-05T18:02:00Z,1641344196,disabling,running,eu-north-1a,default,x86_64,True,legacy-bios,spot,True
i-87a9a7adcf884b58,ami-c424c3c8,m5.large,arn:aws:iam::266480780430:instance-profile/011c6d53,2024-02-25T05:00:00Z,1699957967,enabled,stopped,eu-north-1a,dedicated,x86_64,True,uefi,,True
i-dc9422b4c6a5496c,ami-a687f097,c4.large,arn:aws:iam::266480780430:instance-profile/c4cd9d56,2024-12-28T00:20:00Z,1675279609,disabling,running,eu-north-1b,host,arm64,True,uefi,,True
i-337ce0a63b254e3f,ami-e05e9daf,r4.large,arn:aws:iam::266480780430:instance-profile/bac94cec,2024-09-18T07:23:00Z,1623488831,enabled,stopped,eu-north-1b,default,arm64,True,uefi,spot,False
i-5cf3927e500643fb,ami-28273311,m5.large,arn:aws:iam::266480780430:instance-profile/b83ea1dd,2024-09-23T03:14:00Z,1656356401,pending,stopped,eu-north-1b,default,x86_64,True,uefi,spot,False
i-6853128608704110,ami-03461c5e,t2.micro,arn:aws:iam::266480780430:instance-profile/05753e68,2024-01-01T08:40:00Z,1686862730,disabled,running,eu-north-1b,host,arm64,True,uefi,scheduled,True
i-10da7c24da6f4542,ami-0ebcc5eb,t2.micro,arn:aws:iam::266480780430:instance-profile/908f00d5,2024-11-20T02:59:00Z,1664287372,enabled,stopped,eu-north-1a,host,x86_64,True,uefi,spot,True
i-bb20ed965d864aa5,ami-6969e54d,m5.large,arn:aws:iam::266480780430:instance-profile/865a2372,2024-10-01T07:15:00Z,1639051476,disabling,stopped,eu-north-1a,host,arm64,True,uefi,,True
i-e01ad167c1384705,ami-32e36817,t2.micro,arn:aws:iam::266480780430:instance-profile/3805c8a5,2024-05-02T23:46:00Z,1642953121,enabled,terminated,eu-north-1a,host,arm64,True,legacy-bios,scheduled,True
i-005595644c8645b8,ami-e6484e5c,c4.large,arn:aws:iam::266480780430:instance-profile/f2e92825,2024-09-23T00:31:00Z,1633966494,enabled,terminated,eu-north-1a,dedicated,arm64,False,legacy-bios,scheduled,True
i-e7474402e8354a51,ami-e92ed8ed,r4.large,arn:aws:iam::266480780430:instance-profile/72226a15,2024-09-26T07:43:00Z,1655721011,pending,stopped,eu-north-1b,dedicated,arm64,True,legacy-bios,scheduled,True
i-f4c2483fbefa46b6,ami-fd61c3bf,r4.large,arn:aws:iam::266480780430:instance-profile/cb39e12a,2024-11-28T10:46:00Z,1610743349,disabled,terminated,eu-north-1a,dedicated,x86_64,False,uefi,scheduled,False
i-2c67945e8c5d4af9,ami-26bb8c5e,t2.micro,arn:aws:iam::266480780430:instance-profile/3f5aad63,2024-01-23T00:28:00Z,1603563733,disabled,running,eu-north-1b,dedicated,arm64,False,legacy-bios,,True
i-2b3f477f6f4242bb,ami-b1550167,t2.micro,arn:aws:iam::266480780430:instance-profile/c23837be,2024-02-16T20:06:00Z,1687875057,enabled,stopped,eu-north-1a,dedicated,arm64,False,uefi,,False
i-22557471b9d348e1,ami-c172d1d0,c4.large,arn:aws:iam::266480780430:instance-profile/f607b712,2024-12-24T22:45:00Z,1687866464,disabling,terminated,eu-north-1a,dedicated,arm64,True,uefi,spot,False
i-0f5a8b4518604fc7,ami-efaa4204,c4.large,arn:aws:iam::266480780430:instance-profile/9b6262f2,2024-02-08T19:39:00Z,1653322408,enabled,running,eu-north-1b,host,x86_64,True,legacy-bios,spot,False
i-d0d566892f864e0f,ami-0dec7992,t2.micro,arn:aws:iam::266480780430:instance-profile/77ee3c88,2024-05-24T05:41:00Z,1683394051,enabled,terminated,eu-north-1a,dedicated,x86_64,False,legacy-bios,spot,True
i-58b75f6ddd6143b8,ami-ff276266,c4.large,arn:aws:iam::266480780430:instance-profile/344a43f1,2024-04-02T17:17:00Z,1611662301,disabled,terminated,eu-north-1b,default,x86_64,False,uefi,,False
i-1db108921b15451e,ami-a48e16a7,c4.large,arn:aws:iam::266480780430:instance-profile/a5393ca9,2024-09-11T00:21:00Z,1603226879,disabled,terminated,eu-north-1b,dedicated,x86_64,True,uefi,,False
i-36809f6a8d09427c,ami-46da7977,t2.micro,arn:aws:iam::266480780430:instance-profile/8707db71,2024-09-05T20:21:00Z,1642637319,pending,running,eu-north-1a,dedicated,x86_64,True,uefi,scheduled,True
i-d699929ddd004b06,ami-d0ed97bb,t2.micro,arn:aws:iam::266480780430:instance-profile/0f6bd1c5,2024-01-22T17:06:00Z,1698770009,pending,running,eu-north-1a,host,arm64,False,legacy-bios,,True
i-f5954f8059244ea1,ami-399b1109,r4.large,arn:aws:iam::266480780430:instance-profile/664d2c83,2024-08-08T00:30:00Z,1649783620,disabling,stopped,eu-north-1a,default,x86_64,False,uefi,scheduled,True
i-a873483fc4e6420d,ami-6e110fc8,m5.large,arn:aws:iam::266480780430:instance-profile/2b3436e2,2024-07-12T01:53:00Z,1667636659,enabled,terminated,eu-north-1a,dedicated,x86_64,False,legacy-bios,,False
i-04f29c9522824c68,ami-3cb6ac01,m5.large,arn:aws:iam::266480780430:instance-profile/7dcf95ea,2024-10-14T22:22:00Z,1614964277,disabled,terminated,eu-north-1a,dedicated,arm64,True,uefi,scheduled,True
i-55f6cf97b35843db,ami-a806c832,c4.large,arn:aws:iam::266480780430:instance-profile/beae216e,2024-01-01T11:55:00Z,1653027694,pending,stopped,eu-north-1a,dedicated,arm64,True,uefi,,True
i-62a5001281384726,ami-3e8b8518,t2.micro,arn:aws:iam::266480780430:instance-profile/c6871ced,2024-03-14T02:25:00Z,1635015352,pending,stopped,eu-north-1b,dedicated,arm64,False,uefi,,True
i-334cf9a576a74030,ami-370d08ca,m5.large,arn:aws:iam::266480780430:instance-profile/bdff73b3,2024-07-06T20:28:00Z,1646607473,disabling,terminated,eu-north-1b,host,arm64,False,uefi,,False
i-ee334c44403642a0,ami-9d77c589,m5.large,arn:aws:iam::266480780430:instance-profile/c935e70e,2024-04-01T16:38:00Z,1621051460,pending,stopped,eu-north-1a,dedicated,arm64,False,uefi,spot,False
i-65d3cb7706bf440d,ami-5511056c,m5.large,arn:aws:iam::266480780430:instance-profile/3ba17e47,2024-11-18T08:24:00Z,1698192084,pending,stopped,eu-north-1b,host,arm64,False,legacy-bios,scheduled,False
i-5c499f86330c4f19,ami-5108923c,t2.micro,arn:aws:iam::266480780430:instance-profile/524962bd,2024-03-12T01:15:00Z,1642643057,enabled,terminated,eu-north-1b,host,x86_64,True,uefi,scheduled,False
i-6a4ab092cbe04b79,ami-b552bb00,t2.micro,arn:aws:iam::266480780430:instance-profile/37f7f9dc,2024-09-01T12:19:00Z,1602988713,disabled,terminated,eu-north-1a,dedicated,arm64,False,uefi,spot,True
i-e4a4716c4c8b477f,ami-6ccb8470,t2.micro,arn:aws:iam::266480780430:instance-profile/128f3df6,2024-09-21T00:28:00Z,1632928205,enabled,running,eu-north-1b,default,x86_64,False,legacy-bios,,True
i-e1428f435168469f,ami-ef5ce0e3,c4.large,arn:aws:iam::266480780430:instance-profile/a4d5ac11,2024-12-05T23:52:00Z,1687231643,disabling,stopped,eu-north-1b,dedicated,x86_64,False,uefi,,False
i-5f6069ebcd2c4623,ami-4745532a,t2.micro,arn:aws:iam::266480780430:instance-profile/497713a0,2024-05-07T06:37:00Z,1685291666,pending,running,eu-north-1a,dedicated,arm64,False,uefi,scheduled,False
i-c9a011b0797345dd,ami-0a7021be,c4.large,arn:aws:iam::266480780430:instance-profile/d4e35902,2024-12-08T10:26:00Z,1665385926,disabled,terminated,eu-north-1a,dedicated,x86_64,True,uefi,,True
i-f579614782ae43cf,ami-b19c9a10,c4.large,arn:aws:iam::266480780430:instance-profile/d26638c2,2024-03-22T07:51:00Z,1653532915,disabled,running,eu-north-1b,dedicated,arm64,True,uefi,spot,True
i-7c7ba6d8b9da420c,ami-6d81ad0f,r4.large,arn:aws:iam::266480780430:instance-profile/2a85d7ef,2024-10-02T04:55:00Z,1634520928,disabled,terminated,eu-north-1b,default,arm64,False,uefi,,False
i-7125f5bb9e6248e7,ami-62b37a41,c4.large,arn:aws:iam::266480780430:instance-profile/e87c6f1e,2024-01-05T14:46:00Z,1685467351,enabled,stopped,eu-north-1a,dedicated,x86_64,False,uefi,scheduled,True
i-4170b82fb87f4c79,ami-6b9c50f9,t2.micro,arn:aws:iam::266480780430:instance-profile/d0887636,2024-04-15T19:56:00Z,1654492378,disabled,terminated,eu-north-1b,dedicated,arm64,False,uefi,spot,True
i-709c32cab3934c18,ami-a0c7a035,t2.micro,arn:aws:iam::266480780430:instance-profile/92ce28d6,2024-05-16T03:23:00Z,1673487671,pending,running,eu-north-1b,host,x86_64,False,legacy-bios,,True
i-bbe5e68114e04088,ami-3f3a2f26,m5.large,arn:aws:iam::266480780430:instance-profile/69443c80,2024-08-20T23:43:00Z,1603024640,pending,running,eu-north-1b,default,arm64,False,uefi,scheduled,False
i-8fe99ac4dbb549a3,ami-4f759033,m5.large,arn:aws:iam::266480780430:instance-profile/b008f583,2024-06-15T01:00:00Z,1629687774,pending,terminated,eu-north-1b,host,arm64,True,legacy-bios,spot,False
i-7b84ed65ce664101,ami-f0eea8c2,t2.micro,arn:aws:iam::266480780430:instance-profile/dd980767,2024-04-25T07:03:00Z,1674862977,pending,stopped,eu-north-1a,dedicated,x86_64,False,legacy-bios,spot,True
i-1e6c6b112c1447b7,ami-283172bc,m5.large,arn:aws:iam::266480780430:instance-profile/fbe5444c,2024-01-26T08:31:00Z,1624605091,disabling,running,eu-north-1b,default,arm64,True,legacy-bios,scheduled,False
i-801687a2c5f34cde,ami-08b05ae3,c4.large,arn:aws:iam::266480780430:instance-profile/613e44b7,2024-12-11T10:32:00Z,1651355093,disabled,running,eu-north-1a,default,x86_64,True,uefi,spot,True
i-825149dbb1304dae,ami-018ed2bc,r4.large,arn:aws:iam::266480780430:instance-profile/34c852ef,2024-09-05T00:34:00Z,1603006103,enabled,stopped,eu-north-1b,host,arm64,True,legacy-bios,spot,True
i-602ff09c641043c9,ami-3cdd683a,t2.micro,arn:aws:iam::266480780430:instance-profile/1bce2898,2024-05-22T01:33:00Z,1692678913,disabled,terminated,eu-north-1b,host,x86_64,False,legacy-bios,spot,True
i-9fa957630c0d4514,ami-fe3d444f,m5.large,arn:aws:iam::266480780430:instance-profile/731d9771,2024-05-28T01:54:00Z,1674790530,pending,stopped,eu-north-1b,host,arm64,True,uefi,spot,False
i-503f3a58391c4071,ami-cf536bad,r4.large,arn:aws:iam::266480780430:instance-profile/f72e94aa,2024-06-20T00:39:00Z,1662494517,enabled,terminated,eu-north-1b,host,x86_64,True,legacy-bios,scheduled,True
i-d21d45c6cb5c4148,ami-4b2b1959,m5.large,arn:aws:iam::266480780430:instance-profile/ed2b1188,2024-04-10T09:44:00Z,1678110832,pending,running,eu-north-1b,default,arm64,False,uefi,,False
i-a28ec5ac1f64405e,ami-1f5838f4,m5.large,arn:aws:iam::266480780430:instance-profile/33f3efa2,2024-03-23T15:12:00Z,1641106899,disabling,stopped,eu-north-1b,dedicated,x86_64,True,legacy-bios,scheduled,False
i-33adc2828b854674,ami-fdf24962,r4.large,arn:aws:iam::266480780430:instance-profile/90965191,2024-09-20T02:03:00Z,1663051063,enabled,terminated,eu-north-1a,host,x86_64,True,legacy-bios,scheduled,False
